province,district,province_district,year,turnout_rate,akp,chp,mhp,hdp,sp,gen_altered
duzce,cilimli,duzce_cilimli,2008,91.68,68.61,4.45,9.73,0,3.83,0
duzce,cilimli,duzce_cilimli,2009,91.68,68.61,4.45,9.73,0,3.83,0
duzce,cilimli,duzce_cilimli,2010,91.68,68.61,4.45,9.73,0,3.83,0
duzce,cilimli,duzce_cilimli,2011,93.6,76.4,6.1,13,0,1.1,0
duzce,cilimli,duzce_cilimli,2012,93.6,76.4,6.1,13,0,1.1,0
duzce,cilimli,duzce_cilimli,2013,93.6,76.4,6.1,13,0,1.1,0
duzce,cilimli,duzce_cilimli,2014,93.6,76.4,6.1,13,0,1.1,0
duzce,cilimli,duzce_cilimli,2015,91.2,70.0,9.1,13.8,0.9,4.2,0
duzce,cilimli,duzce_cilimli,2016,91.7,79.5,8.6,8.1,0.6,1,0
duzce,cilimli,duzce_cilimli,2017,91.7,79.5,8.6,8.1,0.6,1,0
duzce,cilimli,duzce_cilimli,2018,97.4,60.5,7.6,20.1,2.1,1.2,0
duzce,cilimli,duzce_cilimli,2019,97.4,60.5,7.6,20.1,2.1,1.2,0
duzce,cilimli,duzce_cilimli,2020,97.4,60.5,7.6,20.1,2.1,1.2,0
duzce,cumayeri,duzce_cumayeri,2002,86.27,53.39,7.61,3.8,0.98,4.65,0
duzce,cumayeri,duzce_cumayeri,2003,86.27,53.39,7.61,3.8,0.98,4.65,0
duzce,cumayeri,duzce_cumayeri,2004,86.27,53.39,7.61,3.8,0.98,4.65,0
duzce,cumayeri,duzce_cumayeri,2005,86.27,53.39,7.61,3.8,0.98,4.65,0
duzce,cumayeri,duzce_cumayeri,2006,86.27,53.39,7.61,3.8,0.98,4.65,0
duzce,cumayeri,duzce_cumayeri,2007,89.57,57.58,9.83,10.6,0,8.01,0
duzce,cumayeri,duzce_cumayeri,2008,89.57,57.58,9.83,10.6,0,8.01,0
duzce,cumayeri,duzce_cumayeri,2009,89.57,57.58,9.83,10.6,0,8.01,0
duzce,cumayeri,duzce_cumayeri,2010,89.57,57.58,9.83,10.6,0,8.01,0
duzce,cumayeri,duzce_cumayeri,2011,90.5,66.8,10.4,16,0,2.4,0
duzce,cumayeri,duzce_cumayeri,2012,90.5,66.8,10.4,16,0,2.4,0
duzce,cumayeri,duzce_cumayeri,2013,90.5,66.8,10.4,16,0,2.4,0
duzce,cumayeri,duzce_cumayeri,2014,90.5,66.8,10.4,16,0,2.4,0
duzce,cumayeri,duzce_cumayeri,2015,88.9,66.6,9.6,15.8,2.3,3.5,0
duzce,cumayeri,duzce_cumayeri,2016,90.6,77.4,9.5,8.4,1.1,1.4,0
duzce,cumayeri,duzce_cumayeri,2017,90.6,77.4,9.5,8.4,1.1,1.4,0
duzce,cumayeri,duzce_cumayeri,2018,91.9,62.2,7.8,18,1.7,1.7,0
duzce,cumayeri,duzce_cumayeri,2019,91.9,62.2,7.8,18,1.7,1.7,0
duzce,cumayeri,duzce_cumayeri,2020,91.9,62.2,7.8,18,1.7,1.7,0
duzce,golyaka,duzce_golyaka,2002,85.34,51.31,10.22,3.11,1.29,2.32,0
duzce,golyaka,duzce_golyaka,2003,85.34,51.31,10.22,3.11,1.29,2.32,0
duzce,golyaka,duzce_golyaka,2004,85.34,51.31,10.22,3.11,1.29,2.32,0
duzce,golyaka,duzce_golyaka,2005,85.34,51.31,10.22,3.11,1.29,2.32,0
duzce,golyaka,duzce_golyaka,2006,85.34,51.31,10.22,3.11,1.29,2.32,0
duzce,golyaka,duzce_golyaka,2007,88.88,55.38,14.42,10.25,0,3.54,0
duzce,golyaka,duzce_golyaka,2008,88.88,55.38,14.42,10.25,0,3.54,0
duzce,golyaka,duzce_golyaka,2009,88.88,55.38,14.42,10.25,0,3.54,0
duzce,golyaka,duzce_golyaka,2010,88.88,55.38,14.42,10.25,0,3.54,0
duzce,golyaka,duzce_golyaka,2011,92,64.7,16,14.1,0,1.5,0
duzce,golyaka,duzce_golyaka,2012,92,64.7,16,14.1,0,1.5,0
duzce,golyaka,duzce_golyaka,2013,92,64.7,16,14.1,0,1.5,0
duzce,golyaka,duzce_golyaka,2014,92,64.7,16,14.1,0,1.5,0
duzce,golyaka,duzce_golyaka,2015,90.0,61.6,21.3,10.9,0.5,3.1,0
duzce,golyaka,duzce_golyaka,2016,90.7,70,19.9,6.5,0.2,1,0
duzce,golyaka,duzce_golyaka,2017,90.7,70,19.9,6.5,0.2,1,0
duzce,golyaka,duzce_golyaka,2018,92.7,58,18.4,14.5,0.4,1.3,0
duzce,golyaka,duzce_golyaka,2019,92.7,58,18.4,14.5,0.4,1.3,0
duzce,golyaka,duzce_golyaka,2020,92.7,58,18.4,14.5,0.4,1.3,0
duzce,gumusova,duzce_gumusova,2002,83.67,51.54,7.94,4.67,1.23,2.3,0
duzce,gumusova,duzce_gumusova,2003,83.67,51.54,7.94,4.67,1.23,2.3,0
duzce,gumusova,duzce_gumusova,2004,83.67,51.54,7.94,4.67,1.23,2.3,0
duzce,gumusova,duzce_gumusova,2005,83.67,51.54,7.94,4.67,1.23,2.3,0
duzce,gumusova,duzce_gumusova,2006,83.67,51.54,7.94,4.67,1.23,2.3,0
duzce,gumusova,duzce_gumusova,2007,87.78,55.67,10.84,16.53,0,3.95,0
duzce,gumusova,duzce_gumusova,2008,87.78,55.67,10.84,16.53,0,3.95,0
duzce,gumusova,duzce_gumusova,2009,87.78,55.67,10.84,16.53,0,3.95,0
duzce,gumusova,duzce_gumusova,2010,87.78,55.67,10.84,16.53,0,3.95,0
duzce,gumusova,duzce_gumusova,2011,91.7,65.1,12.3,18.4,0,1,0
duzce,gumusova,duzce_gumusova,2012,91.7,65.1,12.3,18.4,0,1,0
duzce,gumusova,duzce_gumusova,2013,91.7,65.1,12.3,18.4,0,1,0
duzce,gumusova,duzce_gumusova,2014,91.7,65.1,12.3,18.4,0,1,0
duzce,gumusova,duzce_gumusova,2015,90.7,59.7,14.2,19.9,1.3,2.8,0
duzce,gumusova,duzce_gumusova,2016,91,72.3,13.6,10.7,0.8,0.6,0
duzce,gumusova,duzce_gumusova,2017,91,72.3,13.6,10.7,0.8,0.6,0
duzce,gumusova,duzce_gumusova,2018,92.2,58.1,12.4,17.2,1.5,0.6,0
duzce,gumusova,duzce_gumusova,2019,92.2,58.1,12.4,17.2,1.5,0.6,0
duzce,gumusova,duzce_gumusova,2020,92.2,58.1,12.4,17.2,1.5,0.6,0
duzce,kaynasli,duzce_kaynasli,2002,87.93,60.54,8.51,4.01,1.13,3.77,0
duzce,kaynasli,duzce_kaynasli,2003,87.93,60.54,8.51,4.01,1.13,3.77,0
duzce,kaynasli,duzce_kaynasli,2004,87.93,60.54,8.51,4.01,1.13,3.77,0
duzce,kaynasli,duzce_kaynasli,2005,87.93,60.54,8.51,4.01,1.13,3.77,0
duzce,kaynasli,duzce_kaynasli,2006,87.93,60.54,8.51,4.01,1.13,3.77,0
duzce,kaynasli,duzce_kaynasli,2007,90.23,71.16,9.64,6.88,0,3.13,0
duzce,kaynasli,duzce_kaynasli,2008,90.23,71.16,9.64,6.88,0,3.13,0
duzce,kaynasli,duzce_kaynasli,2009,90.23,71.16,9.64,6.88,0,3.13,0
duzce,kaynasli,duzce_kaynasli,2010,90.23,71.16,9.64,6.88,0,3.13,0
duzce,kaynasli,duzce_kaynasli,2011,90.8,72.5,8,15,0,1.3,0
duzce,kaynasli,duzce_kaynasli,2012,90.8,72.5,8,15,0,1.3,0
duzce,kaynasli,duzce_kaynasli,2013,90.8,72.5,8,15,0,1.3,0
duzce,kaynasli,duzce_kaynasli,2014,90.8,72.5,8,15,0,1.3,0
duzce,kaynasli,duzce_kaynasli,2015,88.8,64.9,12.4,11.9,0.4,2.6,0
duzce,kaynasli,duzce_kaynasli,2016,90.5,79.5,11.2,6.6,0.2,0.7,0
duzce,kaynasli,duzce_kaynasli,2017,90.5,79.5,11.2,6.6,0.2,0.7,0
duzce,kaynasli,duzce_kaynasli,2018,91.5,60.9,10.3,20.6,0.3,1,0
duzce,kaynasli,duzce_kaynasli,2019,91.5,60.9,10.3,20.6,0.3,1,0
duzce,kaynasli,duzce_kaynasli,2020,91.5,60.9,10.3,20.6,0.3,1,0
duzce,merkez,duzce_merkez,2002,84.42,53.14,8.18,3.57,1.75,3.83,0
duzce,merkez,duzce_merkez,2003,84.42,53.14,8.18,3.57,1.75,3.83,0
duzce,merkez,duzce_merkez,2004,84.42,53.14,8.18,3.57,1.75,3.83,0
duzce,merkez,duzce_merkez,2005,84.42,53.14,8.18,3.57,1.75,3.83,0
duzce,merkez,duzce_merkez,2006,84.42,53.14,8.18,3.57,1.75,3.83,0
duzce,merkez,duzce_merkez,2007,90.66,63.1,10.05,8.93,0,4.36,0
duzce,merkez,duzce_merkez,2008,90.66,63.1,10.05,8.93,0,4.36,0
duzce,merkez,duzce_merkez,2009,90.66,63.1,10.05,8.93,0,4.36,0
duzce,merkez,duzce_merkez,2010,90.66,63.1,10.05,8.93,0,4.36,0
duzce,merkez,duzce_merkez,2011,90.3,65.8,10.8,18,0,1.9,0
duzce,merkez,duzce_merkez,2012,90.3,65.8,10.8,18,0,1.9,0
duzce,merkez,duzce_merkez,2013,90.3,65.8,10.8,18,0,1.9,0
duzce,merkez,duzce_merkez,2014,90.3,65.8,10.8,18,0,1.9,0
duzce,merkez,duzce_merkez,2015,88.6,57.8,16.6,16.3,2.5,4.6,0
duzce,merkez,duzce_merkez,2016,89.5,70.1,17,8.5,1.3,1.2,0
duzce,merkez,duzce_merkez,2017,89.5,70.1,17,8.5,1.3,1.2,0
duzce,merkez,duzce_merkez,2018,90.8,53.6,14.7,19.6,1.7,1.5,0
duzce,merkez,duzce_merkez,2019,90.8,53.6,14.7,19.6,1.7,1.5,0
duzce,merkez,duzce_merkez,2020,90.8,53.6,14.7,19.6,1.7,1.5,0
duzce,yigilca,duzce_yigilca,2002,87.9,44.72,11.61,3.84,2.06,1.32,0
duzce,yigilca,duzce_yigilca,2003,87.9,44.72,11.61,3.84,2.06,1.32,0
duzce,yigilca,duzce_yigilca,2004,87.9,44.72,11.61,3.84,2.06,1.32,0
duzce,yigilca,duzce_yigilca,2005,87.9,44.72,11.61,3.84,2.06,1.32,0
duzce,yigilca,duzce_yigilca,2006,87.9,44.72,11.61,3.84,2.06,1.32,0
duzce,yigilca,duzce_yigilca,2007,90.58,64.07,8.73,11.06,0,1.67,0
duzce,yigilca,duzce_yigilca,2008,90.58,64.07,8.73,11.06,0,1.67,0
duzce,yigilca,duzce_yigilca,2009,90.58,64.07,8.73,11.06,0,1.67,0
duzce,yigilca,duzce_yigilca,2010,90.58,64.07,8.73,11.06,0,1.67,0
duzce,yigilca,duzce_yigilca,2011,91.5,77.1,11.3,6.5,0,1.1,0
duzce,yigilca,duzce_yigilca,2012,91.5,77.1,11.3,6.5,0,1.1,0
duzce,yigilca,duzce_yigilca,2013,91.5,77.1,11.3,6.5,0,1.1,0
duzce,yigilca,duzce_yigilca,2014,91.5,77.1,11.3,6.5,0,1.1,0
duzce,yigilca,duzce_yigilca,2015,89.3,72.3,13.1,8.5,0.5,2.0,0
duzce,yigilca,duzce_yigilca,2016,90.1,79,10.6,5.3,0.2,1,0
duzce,yigilca,duzce_yigilca,2017,90.1,79,10.6,5.3,0.2,1,0
duzce,yigilca,duzce_yigilca,2018,90.8,69.1,8.1,14,0.4,0.9,0
duzce,yigilca,duzce_yigilca,2019,90.8,69.1,8.1,14,0.4,0.9,0
duzce,yigilca,duzce_yigilca,2020,90.8,69.1,8.1,14,0.4,0.9,0
edirne,enez,edirne_enez,2002,83.81,7.86,36.63,8.1,2.32,1.06,0
edirne,enez,edirne_enez,2003,83.81,7.86,36.63,8.1,2.32,1.06,0
edirne,enez,edirne_enez,2004,83.81,7.86,36.63,8.1,2.32,1.06,0
edirne,enez,edirne_enez,2005,83.81,7.86,36.63,8.1,2.32,1.06,0
edirne,enez,edirne_enez,2006,83.81,7.86,36.63,8.1,2.32,1.06,0
edirne,enez,edirne_enez,2007,89.86,18.61,43.98,20.79,0,1.48,0
edirne,enez,edirne_enez,2008,89.86,18.61,43.98,20.79,0,1.48,0
edirne,enez,edirne_enez,2009,89.86,18.61,43.98,20.79,0,1.48,0
edirne,enez,edirne_enez,2010,89.86,18.61,43.98,20.79,0,1.48,0
edirne,enez,edirne_enez,2011,91.6,26.8,57.9,11.1,0,0.6,0
edirne,enez,edirne_enez,2012,91.6,26.8,57.9,11.1,0,0.6,0
edirne,enez,edirne_enez,2013,91.6,26.8,57.9,11.1,0,0.6,0
edirne,enez,edirne_enez,2014,91.6,26.8,57.9,11.1,0,0.6,0
edirne,enez,edirne_enez,2015,89.9,20.2,58.6,11.1,6.9,1.1,0
edirne,enez,edirne_enez,2016,87.2,21.3,60.1,8.6,6.7,0.6,0
edirne,enez,edirne_enez,2017,87.2,21.3,60.1,8.6,6.7,0.6,0
edirne,enez,edirne_enez,2018,90.21377162,19.94615761,52.69211943,3.255017132,7.905041605,0.8321096427,0
edirne,enez,edirne_enez,2019,90.21377162,19.94615761,52.69211943,3.255017132,7.905041605,0.8321096427,0
edirne,enez,edirne_enez,2020,90.21377162,19.94615761,52.69211943,3.255017132,7.905041605,0.8321096427,0
edirne,havsa,edirne_havsa,2002,89.04,8.13,25.06,12.06,0.64,3.53,0
edirne,havsa,edirne_havsa,2003,89.04,8.13,25.06,12.06,0.64,3.53,0
edirne,havsa,edirne_havsa,2004,89.04,8.13,25.06,12.06,0.64,3.53,0
edirne,havsa,edirne_havsa,2005,89.04,8.13,25.06,12.06,0.64,3.53,0
edirne,havsa,edirne_havsa,2006,89.04,8.13,25.06,12.06,0.64,3.53,0
edirne,havsa,edirne_havsa,2007,91.89,21.49,34.46,13.54,0,3.01,0
edirne,havsa,edirne_havsa,2008,91.89,21.49,34.46,13.54,0,3.01,0
edirne,havsa,edirne_havsa,2009,91.89,21.49,34.46,13.54,0,3.01,0
edirne,havsa,edirne_havsa,2010,91.89,21.49,34.46,13.54,0,3.01,0
edirne,havsa,edirne_havsa,2011,91.8,27.8,52,12.9,0,2,0
edirne,havsa,edirne_havsa,2012,91.8,27.8,52,12.9,0,2,0
edirne,havsa,edirne_havsa,2013,91.8,27.8,52,12.9,0,2,0
edirne,havsa,edirne_havsa,2014,91.8,27.8,52,12.9,0,2,0
edirne,havsa,edirne_havsa,2015,90.2,22.5,54.3,16.4,1.9,2.5,0
edirne,havsa,edirne_havsa,2016,89.4,24.9,58.2,11,1.7,1.4,0
edirne,havsa,edirne_havsa,2017,89.4,24.9,58.2,11,1.7,1.4,0
edirne,havsa,edirne_havsa,2018,90.9516282,24.92462312,46.56855707,4.572864322,2.735104092,1.694185212,0
edirne,havsa,edirne_havsa,2019,90.9516282,24.92462312,46.56855707,4.572864322,2.735104092,1.694185212,0
edirne,havsa,edirne_havsa,2020,90.9516282,24.92462312,46.56855707,4.572864322,2.735104092,1.694185212,0
edirne,ipsala,edirne_ipsala,2002,87.3,5.3,19.79,13.6,0.45,0.63,0
edirne,ipsala,edirne_ipsala,2003,87.3,5.3,19.79,13.6,0.45,0.63,0
edirne,ipsala,edirne_ipsala,2004,87.3,5.3,19.79,13.6,0.45,0.63,0
edirne,ipsala,edirne_ipsala,2005,87.3,5.3,19.79,13.6,0.45,0.63,0
edirne,ipsala,edirne_ipsala,2006,87.3,5.3,19.79,13.6,0.45,0.63,0
edirne,ipsala,edirne_ipsala,2007,91.11,18.87,32.26,22.63,0,0.95,0
edirne,ipsala,edirne_ipsala,2008,91.11,18.87,32.26,22.63,0,0.95,0
edirne,ipsala,edirne_ipsala,2009,91.11,18.87,32.26,22.63,0,0.95,0
edirne,ipsala,edirne_ipsala,2010,91.11,18.87,32.26,22.63,0,0.95,0
edirne,ipsala,edirne_ipsala,2011,91.8,32.7,51.6,11.9,0,0.7,0
edirne,ipsala,edirne_ipsala,2012,91.8,32.7,51.6,11.9,0,0.7,0
edirne,ipsala,edirne_ipsala,2013,91.8,32.7,51.6,11.9,0,0.7,0
edirne,ipsala,edirne_ipsala,2014,91.8,32.7,51.6,11.9,0,0.7,0
edirne,ipsala,edirne_ipsala,2015,88.7,27.5,49.0,19.1,0.8,1.2,0
edirne,ipsala,edirne_ipsala,2016,88,30.7,52.7,12.2,0.6,0.5,0
edirne,ipsala,edirne_ipsala,2017,88,30.7,52.7,12.2,0.6,0.5,0
edirne,ipsala,edirne_ipsala,2018,89.43322416,34.16345697,43.25964227,4.833007967,1.049965705,0.6806310347,0
edirne,ipsala,edirne_ipsala,2019,89.43322416,34.16345697,43.25964227,4.833007967,1.049965705,0.6806310347,0
edirne,ipsala,edirne_ipsala,2020,89.43322416,34.16345697,43.25964227,4.833007967,1.049965705,0.6806310347,0
edirne,kesan,edirne_kesan,2002,82.83,6.01,33.8,11.46,0.94,1.07,0
edirne,kesan,edirne_kesan,2003,82.83,6.01,33.8,11.46,0.94,1.07,0
edirne,kesan,edirne_kesan,2004,82.83,6.01,33.8,11.46,0.94,1.07,0
edirne,kesan,edirne_kesan,2005,82.83,6.01,33.8,11.46,0.94,1.07,0
edirne,kesan,edirne_kesan,2006,82.83,6.01,33.8,11.46,0.94,1.07,0
edirne,kesan,edirne_kesan,2007,89.9,20.77,40.78,20.99,0,1,0
edirne,kesan,edirne_kesan,2008,89.9,20.77,40.78,20.99,0,1,0
edirne,kesan,edirne_kesan,2009,89.9,20.77,40.78,20.99,0,1,0
edirne,kesan,edirne_kesan,2010,89.9,20.77,40.78,20.99,0,1,0
edirne,kesan,edirne_kesan,2011,89.2,31.6,51.5,13.4,0,0.5,0
edirne,kesan,edirne_kesan,2012,89.2,31.6,51.5,13.4,0,0.5,0
edirne,kesan,edirne_kesan,2013,89.2,31.6,51.5,13.4,0,0.5,0
edirne,kesan,edirne_kesan,2014,89.2,31.6,51.5,13.4,0,0.5,0
edirne,kesan,edirne_kesan,2015,87.2,27.3,53.0,14.2,2.1,1.0,0
edirne,kesan,edirne_kesan,2016,86.3,29.2,55.5,10.8,1.5,0.5,0
edirne,kesan,edirne_kesan,2017,86.3,29.2,55.5,10.8,1.5,0.5,0
edirne,kesan,edirne_kesan,2018,88.53300499,29.29735931,48.23738411,5.186994578,2.625881308,0.753159755,0
edirne,kesan,edirne_kesan,2019,88.53300499,29.29735931,48.23738411,5.186994578,2.625881308,0.753159755,0
edirne,kesan,edirne_kesan,2020,88.53300499,29.29735931,48.23738411,5.186994578,2.625881308,0.753159755,0
edirne,lalapasa,edirne_lalapasa,2002,89.5,10.19,26.69,6.77,0.61,3.03,0
edirne,lalapasa,edirne_lalapasa,2003,89.5,10.19,26.69,6.77,0.61,3.03,0
edirne,lalapasa,edirne_lalapasa,2004,89.5,10.19,26.69,6.77,0.61,3.03,0
edirne,lalapasa,edirne_lalapasa,2005,89.5,10.19,26.69,6.77,0.61,3.03,0
edirne,lalapasa,edirne_lalapasa,2006,89.5,10.19,26.69,6.77,0.61,3.03,0
edirne,lalapasa,edirne_lalapasa,2007,93.27,27.04,24.74,13.23,0,1.83,0
edirne,lalapasa,edirne_lalapasa,2008,93.27,27.04,24.74,13.23,0,1.83,0
edirne,lalapasa,edirne_lalapasa,2009,93.27,27.04,24.74,13.23,0,1.83,0
edirne,lalapasa,edirne_lalapasa,2010,93.27,27.04,24.74,13.23,0,1.83,0
edirne,lalapasa,edirne_lalapasa,2011,94.4,37.3,42.1,13,0,1.3,0
edirne,lalapasa,edirne_lalapasa,2012,94.4,37.3,42.1,13,0,1.3,0
edirne,lalapasa,edirne_lalapasa,2013,94.4,37.3,42.1,13,0,1.3,0
edirne,lalapasa,edirne_lalapasa,2014,94.4,37.3,42.1,13,0,1.3,0
edirne,lalapasa,edirne_lalapasa,2015,89.3,33.2,42.5,17.8,1.0,2.0,0
edirne,lalapasa,edirne_lalapasa,2016,89.3,38,46.8,10.2,0.6,0.8,0
edirne,lalapasa,edirne_lalapasa,2017,89.3,38,46.8,10.2,0.6,0.8,0
edirne,lalapasa,edirne_lalapasa,2018,90.82449283,38.69389492,36.88576899,5.913635397,1.212507977,1.318868326,0
edirne,lalapasa,edirne_lalapasa,2019,90.82449283,38.69389492,36.88576899,5.913635397,1.212507977,1.318868326,0
edirne,lalapasa,edirne_lalapasa,2020,90.82449283,38.69389492,36.88576899,5.913635397,1.212507977,1.318868326,0
edirne,meric,edirne_meric,2002,87.24,9.42,20.02,6.91,0.6,2.11,0
edirne,meric,edirne_meric,2003,87.24,9.42,20.02,6.91,0.6,2.11,0
edirne,meric,edirne_meric,2004,87.24,9.42,20.02,6.91,0.6,2.11,0
edirne,meric,edirne_meric,2005,87.24,9.42,20.02,6.91,0.6,2.11,0
edirne,meric,edirne_meric,2006,87.24,9.42,20.02,6.91,0.6,2.11,0
edirne,meric,edirne_meric,2007,89.7,17.28,29.59,15.82,0,1.84,0
edirne,meric,edirne_meric,2008,89.7,17.28,29.59,15.82,0,1.84,0
edirne,meric,edirne_meric,2009,89.7,17.28,29.59,15.82,0,1.84,0
edirne,meric,edirne_meric,2010,89.7,17.28,29.59,15.82,0,1.84,0
edirne,meric,edirne_meric,2011,90,33.5,51.6,9.4,0,0.9,0
edirne,meric,edirne_meric,2012,90,33.5,51.6,9.4,0,0.9,0
edirne,meric,edirne_meric,2013,90,33.5,51.6,9.4,0,0.9,0
edirne,meric,edirne_meric,2014,90,33.5,51.6,9.4,0,0.9,0
edirne,meric,edirne_meric,2015,86.0,25.9,53.7,14.6,0.7,1.7,0
edirne,meric,edirne_meric,2016,84.6,28.3,57.7,8.5,0.6,0.8,0
edirne,meric,edirne_meric,2017,84.6,28.3,57.7,8.5,0.6,0.8,0
edirne,meric,edirne_meric,2018,86.94435019,32.15569477,46.43113895,3.584266201,1.222142344,0.7291773647,0
edirne,meric,edirne_meric,2019,86.94435019,32.15569477,46.43113895,3.584266201,1.222142344,0.7291773647,0
edirne,meric,edirne_meric,2020,86.94435019,32.15569477,46.43113895,3.584266201,1.222142344,0.7291773647,0
edirne,merkez,edirne_merkez,2002,80.35,12.76,29.86,7.56,1.21,2.85,0
edirne,merkez,edirne_merkez,2003,80.35,12.76,29.86,7.56,1.21,2.85,0
edirne,merkez,edirne_merkez,2004,80.35,12.76,29.86,7.56,1.21,2.85,0
edirne,merkez,edirne_merkez,2005,80.35,12.76,29.86,7.56,1.21,2.85,0
edirne,merkez,edirne_merkez,2006,80.35,12.76,29.86,7.56,1.21,2.85,0
edirne,merkez,edirne_merkez,2007,84.56,23.39,35.26,13.73,0,2.17,0
edirne,merkez,edirne_merkez,2008,84.56,23.39,35.26,13.73,0,2.17,0
edirne,merkez,edirne_merkez,2009,84.56,23.39,35.26,13.73,0,2.17,0
edirne,merkez,edirne_merkez,2010,84.56,23.39,35.26,13.73,0,2.17,0
edirne,merkez,edirne_merkez,2011,87.6,30.5,50.8,14,0,1.1,0
edirne,merkez,edirne_merkez,2012,87.6,30.5,50.8,14,0,1.1,0
edirne,merkez,edirne_merkez,2013,87.6,30.5,50.8,14,0,1.1,0
edirne,merkez,edirne_merkez,2014,87.6,30.5,50.8,14,0,1.1,0
edirne,merkez,edirne_merkez,2015,87.4,22.8,53.4,16.5,4.0,1.7,0
edirne,merkez,edirne_merkez,2016,87.4,26,57,11,3.1,0.9,0
edirne,merkez,edirne_merkez,2017,87.4,26,57,11,3.1,0.9,0
edirne,merkez,edirne_merkez,2018,87.59510598,25.90789297,44.47134498,5.267342654,4.629472462,1.259659624,0
edirne,merkez,edirne_merkez,2019,87.59510598,25.90789297,44.47134498,5.267342654,4.629472462,1.259659624,0
edirne,merkez,edirne_merkez,2020,87.59510598,25.90789297,44.47134498,5.267342654,4.629472462,1.259659624,0
edirne,suloglu,edirne_suloglu,2002,84.9,13.78,26.87,9.85,0.78,2.73,0
edirne,suloglu,edirne_suloglu,2003,84.9,13.78,26.87,9.85,0.78,2.73,0
edirne,suloglu,edirne_suloglu,2004,84.9,13.78,26.87,9.85,0.78,2.73,0
edirne,suloglu,edirne_suloglu,2005,84.9,13.78,26.87,9.85,0.78,2.73,0
edirne,suloglu,edirne_suloglu,2006,84.9,13.78,26.87,9.85,0.78,2.73,0
edirne,suloglu,edirne_suloglu,2007,88.09,28,29.41,17.59,0,2.2,0
edirne,suloglu,edirne_suloglu,2008,88.09,28,29.41,17.59,0,2.2,0
edirne,suloglu,edirne_suloglu,2009,88.09,28,29.41,17.59,0,2.2,0
edirne,suloglu,edirne_suloglu,2010,88.09,28,29.41,17.59,0,2.2,0
edirne,suloglu,edirne_suloglu,2011,92.1,35.6,45.7,13.6,0,1.2,0
edirne,suloglu,edirne_suloglu,2012,92.1,35.6,45.7,13.6,0,1.2,0
edirne,suloglu,edirne_suloglu,2013,92.1,35.6,45.7,13.6,0,1.2,0
edirne,suloglu,edirne_suloglu,2014,92.1,35.6,45.7,13.6,0,1.2,0
edirne,suloglu,edirne_suloglu,2015,89.1,30.2,47.6,16.9,0.9,1.9,0
edirne,suloglu,edirne_suloglu,2016,87.1,33.7,51.6,10.4,0.7,1,0
edirne,suloglu,edirne_suloglu,2017,87.1,33.7,51.6,10.4,0.7,1,0
edirne,suloglu,edirne_suloglu,2018,89.15247364,32.55923059,40.06568144,6.873094065,1.454374853,1.454374853,0
edirne,suloglu,edirne_suloglu,2019,89.15247364,32.55923059,40.06568144,6.873094065,1.454374853,1.454374853,0
edirne,suloglu,edirne_suloglu,2020,89.15247364,32.55923059,40.06568144,6.873094065,1.454374853,1.454374853,0
edirne,uzunkopru,edirne_uzunkopru,2002,84.4,5.4,29.63,9.13,0.44,1.2,0
edirne,uzunkopru,edirne_uzunkopru,2003,84.4,5.4,29.63,9.13,0.44,1.2,0
edirne,uzunkopru,edirne_uzunkopru,2004,84.4,5.4,29.63,9.13,0.44,1.2,0
edirne,uzunkopru,edirne_uzunkopru,2005,84.4,5.4,29.63,9.13,0.44,1.2,0
edirne,uzunkopru,edirne_uzunkopru,2006,84.4,5.4,29.63,9.13,0.44,1.2,0
edirne,uzunkopru,edirne_uzunkopru,2007,88.34,15.85,36.9,16.67,0,1.09,0
edirne,uzunkopru,edirne_uzunkopru,2008,88.34,15.85,36.9,16.67,0,1.09,0
edirne,uzunkopru,edirne_uzunkopru,2009,88.34,15.85,36.9,16.67,0,1.09,0
edirne,uzunkopru,edirne_uzunkopru,2010,88.34,15.85,36.9,16.67,0,1.09,0
edirne,uzunkopru,edirne_uzunkopru,2011,90.4,27,54.7,13.9,0,0.7,0
edirne,uzunkopru,edirne_uzunkopru,2012,90.4,27,54.7,13.9,0,0.7,0
edirne,uzunkopru,edirne_uzunkopru,2013,90.4,27,54.7,13.9,0,0.7,0
edirne,uzunkopru,edirne_uzunkopru,2014,90.4,27,54.7,13.9,0,0.7,0
edirne,uzunkopru,edirne_uzunkopru,2015,87.6,21.6,58.7,14.9,1.1,1.2,0
edirne,uzunkopru,edirne_uzunkopru,2016,87,24.5,61.5,9.8,0.8,0.5,0
edirne,uzunkopru,edirne_uzunkopru,2017,87,24.5,61.5,9.8,0.8,0.5,0
edirne,uzunkopru,edirne_uzunkopru,2018,89.03937136,25.6995773,48.29385789,3.934162987,1.603419369,0.7556615581,0
edirne,uzunkopru,edirne_uzunkopru,2019,89.03937136,25.6995773,48.29385789,3.934162987,1.603419369,0.7556615581,0
edirne,uzunkopru,edirne_uzunkopru,2020,89.03937136,25.6995773,48.29385789,3.934162987,1.603419369,0.7556615581,0
elazig,agin,elazig_agin,2002,75.24,28.91,13.31,27.61,1.45,5.5,0
elazig,agin,elazig_agin,2003,75.24,28.91,13.31,27.61,1.45,5.5,0
elazig,agin,elazig_agin,2004,75.24,28.91,13.31,27.61,1.45,5.5,0
elazig,agin,elazig_agin,2005,75.24,28.91,13.31,27.61,1.45,5.5,0
