pdy,imp_try_sum,imp_usd_sum,real_try_sum,dollars_sum,houses_sum,projects,try_idare_konut,try_afet_konutu,try_alt_gelir,try_ikmal_ihalesi,try_protokol_meb,try_restorasyon,try_altyapi_sosyal,try_danismanlik_hizmetleri,try_stadyum,try_millet_bahcesi,try_gelir_paylasimli,try_konut_sosyal_donati,try_bakim_onarim,try_kamu_hizmet,try_tarimkoy,try_kentsel_donusum,try_diger,try_talep_organizasyon,usd_idare_konut,usd_afet_konutu,usd_alt_gelir,usd_ikmal_ihalesi,usd_protokol_meb,usd_restorasyon,usd_altyapi_sosyal,usd_danismanlik_hizmetleri,usd_stadyum,usd_millet_bahcesi,usd_gelir_paylasimli,usd_konut_sosyal_donati,usd_bakim_onarim,usd_kamu_hizmet,usd_tarimkoy,usd_kentsel_donusum,usd_diger,usd_talep_organizasyon
bolu_mudurnu_2020,4410542.478412149,2787713.0501144747,4410542.478412149,2787713.0501144747,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4410542.478412149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787713.0501144747
bolu_seben_2011,2309203.615920062,2702547.770700637,2309203.615920062,2702547.770700637,96,1,0,0,0,0,0,0,0,0,0,0,0,2309203.615920062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702547.770700637,0,0,0,0,0,0
bolu_seben_2018,9432004.97278003,8092564.225253392,NA,NA,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9432004.97278003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8092564.225253392
bolu_seben_2019,11192083.28852632,8350998.320582198,11192083.28852632,8350998.320582198,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11192083.28852632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8350998.320582198
bolu_yenicaga_2013,6686021.727326982,7574987.290289781,6686021.727326982,7574987.290289781,227,1,6686021.727326982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7574987.290289781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burdur_bucak_2005,10634348.279629067,9590370.37037037,10634348.279629067,9590370.37037037,264,1,0,0,0,0,0,0,0,0,0,0,0,10634348.279629067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9590370.37037037,0,0,0,0,0,0
burdur_bucak_2011,5513051.909939881,6377709.803140746,5513051.909939881,6377709.803140746,NA,2,0,0,3158224.3878618027,0,0,0,2354827.5220780787,0,0,0,0,0,0,0,0,0,0,0,0,0,3818998.7163029523,0,0,0,2558711.0868377937,0,0,0,0,0,0,0,0,0,0,0
burdur_bucak_2014,16832917.175343595,17857400.722021658,16832917.175343595,17857400.722021658,NA,1,0,0,0,0,0,0,16832917.175343595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17857400.722021658,0,0,0,0,0,0,0,0,0,0,0
burdur_bucak_2016,5419462.536858104,5050611.4130434785,5419462.536858104,5050611.4130434785,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5419462.536858104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5050611.4130434785
burdur_bucak_2019,10476550.680786686,7813822.284908322,10476550.680786686,7813822.284908322,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10476550.680786686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7813822.284908322
burdur_cavdir_2007,3622578.5440893425,3525641.025641026,3622578.5440893425,3525641.025641026,96,1,0,0,0,0,0,0,0,0,0,0,0,3622578.5440893425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3525641.025641026,0,0,0,0,0,0
burdur_cavdir_2012,3950290.8771026013,4525612.472160356,3950290.8771026013,4525612.472160356,120,1,0,0,0,0,0,0,0,0,0,0,0,3950290.8771026013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4525612.472160356,0,0,0,0,0,0
burdur_cavdir_2018,4246967.269398032,3399129.837416991,4246967.269398032,3399129.837416991,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4246967.269398032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3399129.837416991
burdur_golhisar_2012,5427275.864247632,6217706.013363029,5427275.864247632,6217706.013363029,192,1,5427275.864247632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6217706.013363029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burdur_golhisar_2015,1799794.1735275493,1849877.9495524815,1799794.1735275493,1849877.9495524815,NA,1,0,0,0,0,0,0,1799794.1735275493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849877.9495524815,0,0,0,0,0,0,0,0,0,0,0
burdur_golhisar_2017,11487227.154716497,10196017.06970128,11487227.154716497,10196017.06970128,287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11487227.154716497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10196017.06970128
burdur_golhisar_2020,8510404.455835652,9296492.117108049,NA,NA,NA,1,0,0,0,0,0,0,8510404.455835652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296492.117108049,0,0,0,0,0,0,0,0,0,0,0
burdur_karamanli_2016,10650431.954174358,10231593.50155548,10650431.954174358,10231593.50155548,283,1,10650431.954174358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10231593.50155548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burdur_karamanli_2019,15559113.18100228,10923705.722070845,15559113.18100228,10923705.722070845,385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15559113.18100228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10923705.722070845
burdur_karamanli_2020,4269733.265932448,2800638.1798002217,4269733.265932448,2800638.1798002217,115,1,0,0,0,0,0,0,0,0,0,0,0,4269733.265932448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800638.1798002217,0,0,0,0,0,0
burdur_kemer_2015,1215772.7274476085,1185296.3240810202,1215772.7274476085,1185296.3240810202,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1215772.7274476085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185296.3240810202,0,0,0,0
burdur_merkez_2005,29492827.65883949,25557042.65296559,29492827.65883949,25557042.65296559,1008,3,25150904.426585693,0,4341923.232253796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21836129.545454547,0,3720913.1075110454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burdur_merkez_2012,5044785.839606915,5779510.022271715,5044785.839606915,5779510.022271715,NA,1,0,0,0,0,0,0,5044785.839606915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5779510.022271715,0,0,0,0,0,0,0,0,0,0,0
burdur_merkez_2019,29693169.910694413,22155626.049636126,29693169.910694413,22155626.049636126,655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29693169.910694413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22155626.049636126,0,0
burdur_tefenni_2012,6389576.053305598,7320155.902004454,6389576.053305598,7320155.902004454,224,1,6389576.053305598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7320155.902004454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burdur_tefenni_2016,4764855.319412603,4440557.065217392,4764855.319412603,4440557.065217392,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4764855.319412603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4440557.065217392
burdur_yesilova_2019,5146085.476550681,3838152.3272214388,5146085.476550681,3838152.3272214388,NA,1,0,0,0,0,0,0,0,0,0,5146085.476550681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3838152.3272214388,0,0,0,0,0,0,0,0
bursa_gemlik_2017,13360043.591140741,11858321.47937411,13360043.591140741,11858321.47937411,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13360043.591140741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11858321.47937411,0,0
bursa_gursu_2010,42545395.0965967,49980132.45033113,42545395.0965967,49980132.45033113,1936,1,42545395.0965967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49980132.45033113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_gursu_2020,15685511.41831626,10288568.257491676,15685511.41831626,10288568.257491676,413,1,15685511.41831626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10288568.257491676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_harmancik_2020,3497523.7612265884,2210633.4266090053,3497523.7612265884,2210633.4266090053,84,1,0,0,0,0,0,0,0,0,0,0,0,3497523.7612265884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210633.4266090053,0,0,0,0,0,0
bursa_inegol_2006,5119598.438714942,4448160.535117056,5119598.438714942,4448160.535117056,224,1,5119598.438714942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4448160.535117056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_inegol_2008,29219211.342251636,36294068.50459482,29219211.342251636,36294068.50459482,686,1,0,0,0,0,0,0,0,0,0,0,0,29219211.342251636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36294068.50459482,0,0,0,0,0,0
bursa_inegol_2012,60372407.48122588,70284137.70055144,60372407.48122588,70284137.70055144,NA,2,0,0,0,0,0,0,25585741.656976882,0,0,0,0,34786665.82424899,0,0,0,0,0,0,0,0,0,0,0,0,30431131.019036952,0,0,0,0,39853006.68151448,0,0,0,0,0,0
bursa_inegol_2013,4007291.7564154305,4810560.696788242,4007291.7564154305,4810560.696788242,NA,1,0,0,0,0,0,0,4007291.7564154305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4810560.696788242,0,0,0,0,0,0,0,0,0,0,0
bursa_iznik_2011,9713530.470230417,11745827.984595636,9713530.470230417,11745827.984595636,456,1,0,0,0,0,0,0,0,0,0,0,0,9713530.470230417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11745827.984595636,0,0,0,0,0,0
bursa_iznik_2016,7891005.711411525,7353940.217391305,7891005.711411525,7353940.217391305,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7891005.711411525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7353940.217391305
bursa_karacabey_2009,13782079.519714186,14345955.91054313,13782079.519714186,14345955.91054313,456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13782079.519714186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14345955.91054313,0,0
bursa_karacabey_2010,2976056.654676259,3456266.318537859,2976056.654676259,3456266.318537859,132,1,0,0,0,0,0,0,0,0,0,0,0,2976056.654676259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456266.318537859,0,0,0,0,0,0
bursa_karacabey_2011,7939060.984252562,8626433.642818132,7939060.984252562,8626433.642818132,NA,1,0,0,0,0,0,0,7939060.984252562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8626433.642818132,0,0,0,0,0,0,0,0,0,0,0
bursa_karacabey_2012,9648760.430993842,11054008.90868597,9648760.430993842,11054008.90868597,NA,1,0,0,0,0,0,0,9648760.430993842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11054008.90868597,0,0,0,0,0,0,0,0,0,0,0
bursa_karacabey_2014,4431976.247091503,4701714.8014440425,4431976.247091503,4701714.8014440425,NA,1,0,0,0,0,0,0,4431976.247091503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4701714.8014440425,0,0,0,0,0,0,0,0,0,0,0
bursa_keles_2007,1820709.439927402,1771988.6039886042,1820709.439927402,1771988.6039886042,64,1,0,0,1820709.439927402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771988.6039886042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_keles_2012,2400795.575822257,2752502.7808676306,2400795.575822257,2752502.7808676306,NA,1,0,0,0,0,0,0,2400795.575822257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2752502.7808676306,0,0,0,0,0,0,0,0,0,0,0
bursa_keles_2016,3364241.17471386,3231939.163498099,3364241.17471386,3231939.163498099,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364241.17471386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3231939.163498099
bursa_kestel_2006,32666980.772251017,30124137.931034483,32666980.772251017,30124137.931034483,716,1,0,0,32666980.772251017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30124137.931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_kestel_2011,26289131.95081049,31423521.908702157,26289131.95081049,31423521.908702157,NA,2,16879249.669580728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9409882.28122976,0,20410783.05519897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11012738.853503184,0
bursa_kestel_2015,30478150.728309058,31326281.529698938,30478150.728309058,31326281.529698938,NA,1,0,0,0,0,0,0,30478150.728309058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31326281.529698938,0,0,0,0,0,0,0,0,0,0,0
bursa_mudanya_2011,6900322.191966964,8344030.80872914,6900322.191966964,8344030.80872914,NA,1,0,0,0,0,0,0,6900322.191966964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8344030.80872914,0,0,0,0,0,0,0,0,0,0,0
bursa_mustafakemalpasa_2006,4811652.667965171,4180602.0066889627,4811652.667965171,4180602.0066889627,102,1,0,4811652.667965171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4180602.0066889627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_mustafakemalpasa_2008,8033201.509251226,9978283.20802005,8033201.509251226,9978283.20802005,232,1,0,0,0,0,0,0,0,0,0,0,0,8033201.509251226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9978283.20802005,0,0,0,0,0,0
bursa_mustafakemalpasa_2011,6219556.663383095,7278980.891719745,6219556.663383095,7278980.891719745,176,1,0,0,0,0,0,0,0,0,0,0,0,6219556.663383095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7278980.891719745,0,0,0,0,0,0
bursa_mustafakemalpasa_2012,17503201.65500936,19851955.30726257,17503201.65500936,19851955.30726257,NA,1,0,0,0,0,0,0,17503201.65500936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19851955.30726257,0,0,0,0,0,0,0,0,0,0,0
bursa_mustafakemalpasa_2020,3706006.7656357223,2342406.5123378276,3706006.7656357223,2342406.5123378276,NA,1,0,0,0,0,0,0,0,0,0,3706006.7656357223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342406.5123378276,0,0,0,0,0,0,0,0
bursa_nilufer_2004,49556191.13162152,36645944.139096476,49556191.13162152,36645944.139096476,1584,2,23324739.89503729,0,0,0,0,0,0,0,0,0,0,26231451.236584228,0,0,0,0,0,0,17221617.946974847,0,0,0,0,0,0,0,0,0,0,19424326.19212163,0,0,0,0,0,0
bursa_nilufer_2005,14521769.765503494,12444771.723122237,14521769.765503494,12444771.723122237,368,1,14521769.765503494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12444771.723122237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_nilufer_2008,3777183.5673815887,3953033.2681017616,3777183.5673815887,3953033.2681017616,NA,1,0,0,0,0,0,0,3777183.5673815887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3953033.2681017616,0,0,0,0,0,0,0,0,0,0,0
bursa_nilufer_2013,2952655.0242440966,3328888.888888889,2952655.0242440966,3328888.888888889,NA,1,0,0,0,0,0,0,2952655.0242440966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3328888.888888889,0,0,0,0,0,0,0,0,0,0,0
bursa_nilufer_2016,39873816.80474408,37159986.41304348,39873816.80474408,37159986.41304348,1201,1,39873816.80474408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37159986.41304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_nilufer_2019,9890812.736991184,7484874.675885912,9890812.736991184,7484874.675885912,246,1,9890812.736991184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7484874.675885912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_nilufer_2020,1857923.4972677594,1366918.2802756808,1857923.4972677594,1366918.2802756808,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1857923.4972677594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366918.2802756808,0,0,0,0
bursa_orhaneli_2009,6995531.69677661,7281745.047923323,6995531.69677661,7281745.047923323,NA,1,0,0,0,0,0,0,6995531.69677661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7281745.047923323,0,0,0,0,0,0,0,0,0,0,0
bursa_orhaneli_2018,8276681.05089859,7242193.649960641,8276681.05089859,7242193.649960641,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8276681.05089859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7242193.649960641
bursa_orhaneli_2020,5948205.255140132,3759603.1544136354,5948205.255140132,3759603.1544136354,142,1,0,0,0,0,0,0,0,0,0,0,0,5948205.255140132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3759603.1544136354,0,0,0,0,0,0
bursa_orhangazi_2003,9280200.501253134,6122354.497354497,9280200.501253134,6122354.497354497,260,1,9280200.501253134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6122354.497354497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_orhangazi_2005,9981717.149066838,8993682.896379525,9981717.149066838,8993682.896379525,NA,2,9642126.70538083,0,0,0,0,0,339590.4436860068,0,0,0,0,0,0,0,0,0,0,0,8695555.555555554,0,0,0,0,0,298127.34082397004,0,0,0,0,0,0,0,0,0,0,0
bursa_orhangazi_2007,31818474.689117502,33317091.454272863,31818474.689117502,33317091.454272863,784,1,0,0,31818474.689117502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33317091.454272863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_orhangazi_2009,4623867.924528302,5295124.915597569,4623867.924528302,5295124.915597569,NA,1,0,0,0,0,0,0,4623867.924528302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5295124.915597569,0,0,0,0,0,0,0,0,0,0,0
bursa_orhangazi_2013,8405496.204605283,9476543.209876543,8405496.204605283,9476543.209876543,NA,1,0,0,0,0,0,0,8405496.204605283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9476543.209876543,0,0,0,0,0,0,0,0,0,0,0
bursa_orhangazi_2019,13219080.937972767,9859308.885754585,13219080.937972767,9859308.885754585,292,1,13219080.937972767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9859308.885754585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_osmangazi_2006,27760509.595278654,25931372.549019605,27760509.595278654,25931372.549019605,912,1,27760509.595278654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25931372.549019605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_osmangazi_2007,15968045.059931913,16039526.78948498,NA,NA,NA,2,0,0,0,0,0,0,998953.4773094853,0,0,0,0,14969091.582622427,0,0,0,0,0,0,0,0,0,0,0,0,972222.2222222222,0,0,0,0,15067304.567262758,0,0,0,0,0,0
bursa_osmangazi_2008,122760241.6524272,138502496.39202464,122760241.6524272,138502496.39202464,2710,5,0,0,0,0,0,0,0,0,0,0,0,41482452.3270375,0,0,0,81277789.3253897,0,0,0,0,0,0,0,0,0,0,0,0,0,50862370.72394591,0,0,0,87640125.66807872,0,0
bursa_osmangazi_2009,47117334.905660376,53957461.17488183,47117334.905660376,53957461.17488183,1143,2,47117334.905660376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53957461.17488183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_osmangazi_2013,8217017.385728571,9961657.991473641,8217017.385728571,9961657.991473641,NA,2,0,0,0,0,0,0,8217017.385728571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9961657.991473641,0,0,0,0,0,0,0,0,0,0,0
bursa_osmangazi_2015,14341355.288157063,14740439.381611064,14341355.288157063,14740439.381611064,452,1,0,0,0,0,0,0,0,0,0,0,0,14341355.288157063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14740439.381611064,0,0,0,0,0,0
bursa_osmangazi_2019,9940904.75988026,7417428.6247434225,9940904.75988026,7417428.6247434225,NA,1,0,0,0,0,0,0,0,0,0,9940904.75988026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7417428.6247434225,0,0,0,0,0,0,0,0
bursa_osmangazi_2020,12880039.604794614,8956305.400932241,NA,NA,NA,2,0,0,0,0,6756852.501770669,0,0,0,0,6123187.103023944,0,0,0,0,0,0,0,0,0,0,0,0,4939934.701709156,0,0,0,0,4016370.6992230853,0,0,0,0,0,0,0,0
bursa_yenisehir_2008,27878103.078361347,34628237.25981621,27878103.078361347,34628237.25981621,740,1,0,0,0,0,0,0,0,0,0,0,0,27878103.078361347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34628237.25981621,0,0,0,0,0,0
bursa_yenisehir_2011,8250131.371518655,9976251.60462131,8250131.371518655,9976251.60462131,384,2,3809508.6439805306,0,4440622.727538125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4606546.854942233,0,5369704.749679076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_yenisehir_2013,2871848.25871763,3253685.815963396,2871848.25871763,3253685.815963396,NA,1,0,0,0,0,0,0,2871848.25871763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3253685.815963396,0,0,0,0,0,0,0,0,0,0,0
bursa_yildirim_2005,12710049.528941166,11462299.25925926,12710049.528941166,11462299.25925926,492,1,12710049.528941166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11462299.25925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_yildirim_2007,43544125.934003204,42378917.37891738,43544125.934003204,42378917.37891738,774,1,43544125.934003204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42378917.37891738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bursa_yildirim_2020,14969091.582622427,15067304.567262758,NA,NA,236,1,0,0,0,0,0,0,0,0,0,0,0,14969091.582622427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15067304.567262758,0,0,0,0,0,0
canakkale_ayvacik_2007,1706423.287008228,2082700.421940928,1706423.287008228,2082700.421940928,64,1,1706423.287008228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082700.421940928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
canakkale_ayvacik_2010,2305159.165751921,2882635.5525051476,2305159.165751921,2882635.5525051476,NA,1,0,0,0,0,0,0,2305159.165751921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2882635.5525051476,0,0,0,0,0,0,0,0,0,0,0
canakkale_ayvacik_2011,2162276.750225237,2363847.0451911935,2162276.750225237,2363847.0451911935,116,1,0,0,2162276.750225237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363847.0451911935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
canakkale_ayvacik_2013,2850042.852672964,3421339.1399020143,2850042.852672964,3421339.1399020143,NA,1,0,0,0,0,0,0,2850042.852672964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3421339.1399020143,0,0,0,0,0,0,0,0,0,0,0
canakkale_ayvacik_2017,18496589.932441868,16231746.526627565,18496589.932441868,16231746.526627565,362,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12901054.520978237,0,0,5595535.411463633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11450924.608819345,0,0,4780821.91780822
canakkale_ayvacik_2018,2498283.360036622,1999542.0196931532,2498283.360036622,1999542.0196931532,40,1,0,2498283.360036622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999542.0196931532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
canakkale_bayramic_2018,9998855.573357748,8002747.88184108,9998855.573357748,8002747.88184108,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2560082.398718242,0,0,0,7438773.174639506,0,0,0,0,0,0,0,0,0,0,0,0,0,2049003.8928326082,0,0,0,5953743.989008472
canakkale_biga_2005,6078178.517745817,5481481.481481481,6078178.517745817,5481481.481481481,224,1,6078178.517745817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5481481.481481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
canakkale_biga_2007,5775935.511121611,6047976.011994002,5775935.511121611,6047976.011994002,144,1,0,0,0,0,0,0,0,0,0,0,0,5775935.511121611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6047976.011994002,0,0,0,0,0,0
canakkale_biga_2011,6060094.806332759,7092356.687898089,6060094.806332759,7092356.687898089,320,1,0,0,0,0,0,0,0,0,0,0,0,6060094.806332759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7092356.687898089,0,0,0,0,0,0
canakkale_ezine_2011,7242153.537476711,8757381.258023106,7242153.537476711,8757381.258023106,NA,2,2916182.317128192,0,0,0,0,0,4325971.220348519,0,0,0,0,0,0,0,0,0,0,0,3526315.789473684,0,0,0,0,0,5231065.468549422,0,0,0,0,0,0,0,0,0,0,0
canakkale_ezine_2013,1772020.1208868625,2007625.826131164,1772020.1208868625,2007625.826131164,72,1,1772020.1208868625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007625.826131164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
canakkale_ezine_2020,1956035.7281093416,1283018.8679245282,1956035.7281093416,1283018.8679245282,NA,1,0,0,0,0,0,0,0,0,0,1956035.7281093416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283018.8679245282,0,0,0,0,0,0,0,0
canakkale_gelibolu_2013,7609183.622569981,9134458.356015243,7609183.622569981,9134458.356015243,184,1,7609183.622569981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9134458.356015243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
canakkale_gokceada_2009,3002707.1324653323,3125559.10543131,3002707.1324653323,3125559.10543131,72,1,0,0,0,0,0,0,3002707.1324653323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3125559.10543131,0,0,0,0,0,0,0,0,0,0,0
canakkale_merkez_2004,4346616.892207187,3218659.2950932966,4346616.892207187,3218659.2950932966,NA,2,4287447.503499767,0,0,0,0,0,59169.3887074195,0,0,0,0,0,0,0,0,0,0,0,3174844.5058742226,0,0,0,0,0,43814.789219073944,0,0,0,0,0,0,0,0,0,0,0
