year,province,district,province_district,year_province_district,population
2010,kastamonu,doganyurt,kastamonu_doganyurt,2010_kastamonu_doganyurt,7871
2011,kastamonu,doganyurt,kastamonu_doganyurt,2011_kastamonu_doganyurt,7446
2012,kastamonu,doganyurt,kastamonu_doganyurt,2012_kastamonu_doganyurt,7038
2013,kastamonu,doganyurt,kastamonu_doganyurt,2013_kastamonu_doganyurt,6756
2014,kastamonu,doganyurt,kastamonu_doganyurt,2014_kastamonu_doganyurt,6464
2015,kastamonu,doganyurt,kastamonu_doganyurt,2015_kastamonu_doganyurt,6209
2016,kastamonu,doganyurt,kastamonu_doganyurt,2016_kastamonu_doganyurt,6114
2017,kastamonu,doganyurt,kastamonu_doganyurt,2017_kastamonu_doganyurt,5993
2018,kastamonu,doganyurt,kastamonu_doganyurt,2018_kastamonu_doganyurt,6153
2019,kastamonu,doganyurt,kastamonu_doganyurt,2019_kastamonu_doganyurt,5651
2020,kastamonu,doganyurt,kastamonu_doganyurt,2020_kastamonu_doganyurt,5149
2002,kastamonu,hanonu,kastamonu_hanonu,2002_kastamonu_hanonu,5148
2003,kastamonu,hanonu,kastamonu_hanonu,2003_kastamonu_hanonu,5016
2004,kastamonu,hanonu,kastamonu_hanonu,2004_kastamonu_hanonu,4884
2005,kastamonu,hanonu,kastamonu_hanonu,2005_kastamonu_hanonu,4752
2006,kastamonu,hanonu,kastamonu_hanonu,2006_kastamonu_hanonu,4619
2007,kastamonu,hanonu,kastamonu_hanonu,2007_kastamonu_hanonu,4487
2008,kastamonu,hanonu,kastamonu_hanonu,2008_kastamonu_hanonu,4342
2009,kastamonu,hanonu,kastamonu_hanonu,2009_kastamonu_hanonu,4229
2010,kastamonu,hanonu,kastamonu_hanonu,2010_kastamonu_hanonu,4220
2011,kastamonu,hanonu,kastamonu_hanonu,2011_kastamonu_hanonu,4071
2012,kastamonu,hanonu,kastamonu_hanonu,2012_kastamonu_hanonu,4036
2013,kastamonu,hanonu,kastamonu_hanonu,2013_kastamonu_hanonu,4112
2014,kastamonu,hanonu,kastamonu_hanonu,2014_kastamonu_hanonu,3976
2015,kastamonu,hanonu,kastamonu_hanonu,2015_kastamonu_hanonu,3898
2016,kastamonu,hanonu,kastamonu_hanonu,2016_kastamonu_hanonu,3865
2017,kastamonu,hanonu,kastamonu_hanonu,2017_kastamonu_hanonu,3921
2018,kastamonu,hanonu,kastamonu_hanonu,2018_kastamonu_hanonu,4156
2019,kastamonu,hanonu,kastamonu_hanonu,2019_kastamonu_hanonu,4060
2020,kastamonu,hanonu,kastamonu_hanonu,2020_kastamonu_hanonu,3964
2002,kastamonu,ihsangazi,kastamonu_ihsangazi,2002_kastamonu_ihsangazi,6778
2003,kastamonu,ihsangazi,kastamonu_ihsangazi,2003_kastamonu_ihsangazi,6681
2004,kastamonu,ihsangazi,kastamonu_ihsangazi,2004_kastamonu_ihsangazi,6584
2005,kastamonu,ihsangazi,kastamonu_ihsangazi,2005_kastamonu_ihsangazi,6488
2006,kastamonu,ihsangazi,kastamonu_ihsangazi,2006_kastamonu_ihsangazi,6391
2007,kastamonu,ihsangazi,kastamonu_ihsangazi,2007_kastamonu_ihsangazi,6294
2008,kastamonu,ihsangazi,kastamonu_ihsangazi,2008_kastamonu_ihsangazi,6181
2009,kastamonu,ihsangazi,kastamonu_ihsangazi,2009_kastamonu_ihsangazi,5931
2010,kastamonu,ihsangazi,kastamonu_ihsangazi,2010_kastamonu_ihsangazi,5815
2011,kastamonu,ihsangazi,kastamonu_ihsangazi,2011_kastamonu_ihsangazi,5750
2012,kastamonu,ihsangazi,kastamonu_ihsangazi,2012_kastamonu_ihsangazi,5963
2013,kastamonu,ihsangazi,kastamonu_ihsangazi,2013_kastamonu_ihsangazi,5984
2014,kastamonu,ihsangazi,kastamonu_ihsangazi,2014_kastamonu_ihsangazi,6104
2015,kastamonu,ihsangazi,kastamonu_ihsangazi,2015_kastamonu_ihsangazi,5939
2016,kastamonu,ihsangazi,kastamonu_ihsangazi,2016_kastamonu_ihsangazi,5766
2017,kastamonu,ihsangazi,kastamonu_ihsangazi,2017_kastamonu_ihsangazi,5415
2018,kastamonu,ihsangazi,kastamonu_ihsangazi,2018_kastamonu_ihsangazi,5469
2019,kastamonu,ihsangazi,kastamonu_ihsangazi,2019_kastamonu_ihsangazi,5381
2020,kastamonu,ihsangazi,kastamonu_ihsangazi,2020_kastamonu_ihsangazi,5293
2002,kastamonu,inebolu,kastamonu_inebolu,2002_kastamonu_inebolu,26042
2003,kastamonu,inebolu,kastamonu_inebolu,2003_kastamonu_inebolu,25774
2004,kastamonu,inebolu,kastamonu_inebolu,2004_kastamonu_inebolu,25505
2005,kastamonu,inebolu,kastamonu_inebolu,2005_kastamonu_inebolu,25236
2006,kastamonu,inebolu,kastamonu_inebolu,2006_kastamonu_inebolu,24968
2007,kastamonu,inebolu,kastamonu_inebolu,2007_kastamonu_inebolu,24699
2008,kastamonu,inebolu,kastamonu_inebolu,2008_kastamonu_inebolu,24144
2009,kastamonu,inebolu,kastamonu_inebolu,2009_kastamonu_inebolu,23794
2010,kastamonu,inebolu,kastamonu_inebolu,2010_kastamonu_inebolu,23237
2011,kastamonu,inebolu,kastamonu_inebolu,2011_kastamonu_inebolu,23098
2012,kastamonu,inebolu,kastamonu_inebolu,2012_kastamonu_inebolu,22717
2013,kastamonu,inebolu,kastamonu_inebolu,2013_kastamonu_inebolu,22841
2014,kastamonu,inebolu,kastamonu_inebolu,2014_kastamonu_inebolu,22918
2015,kastamonu,inebolu,kastamonu_inebolu,2015_kastamonu_inebolu,22144
2016,kastamonu,inebolu,kastamonu_inebolu,2016_kastamonu_inebolu,22141
2017,kastamonu,inebolu,kastamonu_inebolu,2017_kastamonu_inebolu,21716
2018,kastamonu,inebolu,kastamonu_inebolu,2018_kastamonu_inebolu,21738
2019,kastamonu,inebolu,kastamonu_inebolu,2019_kastamonu_inebolu,20980
2020,kastamonu,inebolu,kastamonu_inebolu,2020_kastamonu_inebolu,20222
2002,kastamonu,kure,kastamonu_kure,2002_kastamonu_kure,9302
2003,kastamonu,kure,kastamonu_kure,2003_kastamonu_kure,8995
2004,kastamonu,kure,kastamonu_kure,2004_kastamonu_kure,8687
2005,kastamonu,kure,kastamonu_kure,2005_kastamonu_kure,8380
2006,kastamonu,kure,kastamonu_kure,2006_kastamonu_kure,8073
2007,kastamonu,kure,kastamonu_kure,2007_kastamonu_kure,7766
2008,kastamonu,kure,kastamonu_kure,2008_kastamonu_kure,7517
2009,kastamonu,kure,kastamonu_kure,2009_kastamonu_kure,7191
2010,kastamonu,kure,kastamonu_kure,2010_kastamonu_kure,7112
2011,kastamonu,kure,kastamonu_kure,2011_kastamonu_kure,6881
2012,kastamonu,kure,kastamonu_kure,2012_kastamonu_kure,6866
2013,kastamonu,kure,kastamonu_kure,2013_kastamonu_kure,6792
2014,kastamonu,kure,kastamonu_kure,2014_kastamonu_kure,6588
2015,kastamonu,kure,kastamonu_kure,2015_kastamonu_kure,6405
2016,kastamonu,kure,kastamonu_kure,2016_kastamonu_kure,6180
2017,kastamonu,kure,kastamonu_kure,2017_kastamonu_kure,5877
2018,kastamonu,kure,kastamonu_kure,2018_kastamonu_kure,6119
2019,kastamonu,kure,kastamonu_kure,2019_kastamonu_kure,5774
2020,kastamonu,kure,kastamonu_kure,2020_kastamonu_kure,5429
2002,kastamonu,merkez,kastamonu_merkez,2002_kastamonu_merkez,107036
2003,kastamonu,merkez,kastamonu_merkez,2003_kastamonu_merkez,108696
2004,kastamonu,merkez,kastamonu_merkez,2004_kastamonu_merkez,110355
2005,kastamonu,merkez,kastamonu_merkez,2005_kastamonu_merkez,112014
2006,kastamonu,merkez,kastamonu_merkez,2006_kastamonu_merkez,113673
2007,kastamonu,merkez,kastamonu_merkez,2007_kastamonu_merkez,115332
2008,kastamonu,merkez,kastamonu_merkez,2008_kastamonu_merkez,115871
2009,kastamonu,merkez,kastamonu_merkez,2009_kastamonu_merkez,119867
2010,kastamonu,merkez,kastamonu_merkez,2010_kastamonu_merkez,123972
2011,kastamonu,merkez,kastamonu_merkez,2011_kastamonu_merkez,125787
2012,kastamonu,merkez,kastamonu_merkez,2012_kastamonu_merkez,128537
2013,kastamonu,merkez,kastamonu_merkez,2013_kastamonu_merkez,132710
2014,kastamonu,merkez,kastamonu_merkez,2014_kastamonu_merkez,137391
2015,kastamonu,merkez,kastamonu_merkez,2015_kastamonu_merkez,140944
2016,kastamonu,merkez,kastamonu_merkez,2016_kastamonu_merkez,146103
2017,kastamonu,merkez,kastamonu_merkez,2017_kastamonu_merkez,145754
2018,kastamonu,merkez,kastamonu_merkez,2018_kastamonu_merkez,148931
2019,kastamonu,merkez,kastamonu_merkez,2019_kastamonu_merkez,152553
2020,kastamonu,merkez,kastamonu_merkez,2020_kastamonu_merkez,156175
2002,kastamonu,pinarbasi,kastamonu_pinarbasi,2002_kastamonu_pinarbasi,5738
2003,kastamonu,pinarbasi,kastamonu_pinarbasi,2003_kastamonu_pinarbasi,5658
2004,kastamonu,pinarbasi,kastamonu_pinarbasi,2004_kastamonu_pinarbasi,5577
2005,kastamonu,pinarbasi,kastamonu_pinarbasi,2005_kastamonu_pinarbasi,5497
2006,kastamonu,pinarbasi,kastamonu_pinarbasi,2006_kastamonu_pinarbasi,5417
2007,kastamonu,pinarbasi,kastamonu_pinarbasi,2007_kastamonu_pinarbasi,5337
2008,kastamonu,pinarbasi,kastamonu_pinarbasi,2008_kastamonu_pinarbasi,5263
2009,kastamonu,pinarbasi,kastamonu_pinarbasi,2009_kastamonu_pinarbasi,5071
2010,kastamonu,pinarbasi,kastamonu_pinarbasi,2010_kastamonu_pinarbasi,5075
2011,kastamonu,pinarbasi,kastamonu_pinarbasi,2011_kastamonu_pinarbasi,5040
2012,kastamonu,pinarbasi,kastamonu_pinarbasi,2012_kastamonu_pinarbasi,5101
2013,kastamonu,pinarbasi,kastamonu_pinarbasi,2013_kastamonu_pinarbasi,6231
2014,kastamonu,pinarbasi,kastamonu_pinarbasi,2014_kastamonu_pinarbasi,5590
2015,kastamonu,pinarbasi,kastamonu_pinarbasi,2015_kastamonu_pinarbasi,5606
2016,kastamonu,pinarbasi,kastamonu_pinarbasi,2016_kastamonu_pinarbasi,5415
2017,kastamonu,pinarbasi,kastamonu_pinarbasi,2017_kastamonu_pinarbasi,5236
2018,kastamonu,pinarbasi,kastamonu_pinarbasi,2018_kastamonu_pinarbasi,6020
2019,kastamonu,pinarbasi,kastamonu_pinarbasi,2019_kastamonu_pinarbasi,5841
2020,kastamonu,pinarbasi,kastamonu_pinarbasi,2020_kastamonu_pinarbasi,5662
2002,kastamonu,senpazar,kastamonu_senpazar,2002_kastamonu_senpazar,6136
2003,kastamonu,senpazar,kastamonu_senpazar,2003_kastamonu_senpazar,6016
2004,kastamonu,senpazar,kastamonu_senpazar,2004_kastamonu_senpazar,5897
2005,kastamonu,senpazar,kastamonu_senpazar,2005_kastamonu_senpazar,5777
2006,kastamonu,senpazar,kastamonu_senpazar,2006_kastamonu_senpazar,5658
2007,kastamonu,senpazar,kastamonu_senpazar,2007_kastamonu_senpazar,5538
2008,kastamonu,senpazar,kastamonu_senpazar,2008_kastamonu_senpazar,5571
2009,kastamonu,senpazar,kastamonu_senpazar,2009_kastamonu_senpazar,5669
2010,kastamonu,senpazar,kastamonu_senpazar,2010_kastamonu_senpazar,5387
2011,kastamonu,senpazar,kastamonu_senpazar,2011_kastamonu_senpazar,5148
2012,kastamonu,senpazar,kastamonu_senpazar,2012_kastamonu_senpazar,4984
2013,kastamonu,senpazar,kastamonu_senpazar,2013_kastamonu_senpazar,5081
2014,kastamonu,senpazar,kastamonu_senpazar,2014_kastamonu_senpazar,4770
2015,kastamonu,senpazar,kastamonu_senpazar,2015_kastamonu_senpazar,5176
2016,kastamonu,senpazar,kastamonu_senpazar,2016_kastamonu_senpazar,5023
2017,kastamonu,senpazar,kastamonu_senpazar,2017_kastamonu_senpazar,4995
2018,kastamonu,senpazar,kastamonu_senpazar,2018_kastamonu_senpazar,5002
2019,kastamonu,senpazar,kastamonu_senpazar,2019_kastamonu_senpazar,4523
2020,kastamonu,senpazar,kastamonu_senpazar,2020_kastamonu_senpazar,4044
2002,kastamonu,seydiler,kastamonu_seydiler,2002_kastamonu_seydiler,4896
2003,kastamonu,seydiler,kastamonu_seydiler,2003_kastamonu_seydiler,4772
2004,kastamonu,seydiler,kastamonu_seydiler,2004_kastamonu_seydiler,4647
2005,kastamonu,seydiler,kastamonu_seydiler,2005_kastamonu_seydiler,4523
2006,kastamonu,seydiler,kastamonu_seydiler,2006_kastamonu_seydiler,4398
2007,kastamonu,seydiler,kastamonu_seydiler,2007_kastamonu_seydiler,4274
2008,kastamonu,seydiler,kastamonu_seydiler,2008_kastamonu_seydiler,4365
2009,kastamonu,seydiler,kastamonu_seydiler,2009_kastamonu_seydiler,4262
2010,kastamonu,seydiler,kastamonu_seydiler,2010_kastamonu_seydiler,4148
2011,kastamonu,seydiler,kastamonu_seydiler,2011_kastamonu_seydiler,4087
2012,kastamonu,seydiler,kastamonu_seydiler,2012_kastamonu_seydiler,3976
2013,kastamonu,seydiler,kastamonu_seydiler,2013_kastamonu_seydiler,4109
2014,kastamonu,seydiler,kastamonu_seydiler,2014_kastamonu_seydiler,4015
2015,kastamonu,seydiler,kastamonu_seydiler,2015_kastamonu_seydiler,3913
2016,kastamonu,seydiler,kastamonu_seydiler,2016_kastamonu_seydiler,3932
2017,kastamonu,seydiler,kastamonu_seydiler,2017_kastamonu_seydiler,3940
2018,kastamonu,seydiler,kastamonu_seydiler,2018_kastamonu_seydiler,4143
2019,kastamonu,seydiler,kastamonu_seydiler,2019_kastamonu_seydiler,4014
2020,kastamonu,seydiler,kastamonu_seydiler,2020_kastamonu_seydiler,3885
2002,kastamonu,taskopru,kastamonu_taskopru,2002_kastamonu_taskopru,42909
2003,kastamonu,taskopru,kastamonu_taskopru,2003_kastamonu_taskopru,42612
2004,kastamonu,taskopru,kastamonu_taskopru,2004_kastamonu_taskopru,42315
2005,kastamonu,taskopru,kastamonu_taskopru,2005_kastamonu_taskopru,42018
2006,kastamonu,taskopru,kastamonu_taskopru,2006_kastamonu_taskopru,41721
2007,kastamonu,taskopru,kastamonu_taskopru,2007_kastamonu_taskopru,41424
2008,kastamonu,taskopru,kastamonu_taskopru,2008_kastamonu_taskopru,40939
2009,kastamonu,taskopru,kastamonu_taskopru,2009_kastamonu_taskopru,40292
2010,kastamonu,taskopru,kastamonu_taskopru,2010_kastamonu_taskopru,40269
2011,kastamonu,taskopru,kastamonu_taskopru,2011_kastamonu_taskopru,39595
2012,kastamonu,taskopru,kastamonu_taskopru,2012_kastamonu_taskopru,39206
2013,kastamonu,taskopru,kastamonu_taskopru,2013_kastamonu_taskopru,39400
2014,kastamonu,taskopru,kastamonu_taskopru,2014_kastamonu_taskopru,38775
2015,kastamonu,taskopru,kastamonu_taskopru,2015_kastamonu_taskopru,38253
2016,kastamonu,taskopru,kastamonu_taskopru,2016_kastamonu_taskopru,39847
2017,kastamonu,taskopru,kastamonu_taskopru,2017_kastamonu_taskopru,38171
2018,kastamonu,taskopru,kastamonu_taskopru,2018_kastamonu_taskopru,38849
2019,kastamonu,taskopru,kastamonu_taskopru,2019_kastamonu_taskopru,37815
2020,kastamonu,taskopru,kastamonu_taskopru,2020_kastamonu_taskopru,36781
2002,kastamonu,tosya,kastamonu_tosya,2002_kastamonu_tosya,41639
2003,kastamonu,tosya,kastamonu_tosya,2003_kastamonu_tosya,41521
2004,kastamonu,tosya,kastamonu_tosya,2004_kastamonu_tosya,41402
2005,kastamonu,tosya,kastamonu_tosya,2005_kastamonu_tosya,41283
2006,kastamonu,tosya,kastamonu_tosya,2006_kastamonu_tosya,41165
2007,kastamonu,tosya,kastamonu_tosya,2007_kastamonu_tosya,41046
2008,kastamonu,tosya,kastamonu_tosya,2008_kastamonu_tosya,40930
2009,kastamonu,tosya,kastamonu_tosya,2009_kastamonu_tosya,40894
2010,kastamonu,tosya,kastamonu_tosya,2010_kastamonu_tosya,40884
2011,kastamonu,tosya,kastamonu_tosya,2011_kastamonu_tosya,40795
2012,kastamonu,tosya,kastamonu_tosya,2012_kastamonu_tosya,40547
2013,kastamonu,tosya,kastamonu_tosya,2013_kastamonu_tosya,40528
2014,kastamonu,tosya,kastamonu_tosya,2014_kastamonu_tosya,40599
2015,kastamonu,tosya,kastamonu_tosya,2015_kastamonu_tosya,40530
2016,kastamonu,tosya,kastamonu_tosya,2016_kastamonu_tosya,40721
2017,kastamonu,tosya,kastamonu_tosya,2017_kastamonu_tosya,40280
2018,kastamonu,tosya,kastamonu_tosya,2018_kastamonu_tosya,40245
2019,kastamonu,tosya,kastamonu_tosya,2019_kastamonu_tosya,39916
2020,kastamonu,tosya,kastamonu_tosya,2020_kastamonu_tosya,39587
2002,kayseri,akkisla,kayseri_akkisla,2002_kayseri_akkisla,9400
2003,kayseri,akkisla,kayseri_akkisla,2003_kayseri_akkisla,9246
2004,kayseri,akkisla,kayseri_akkisla,2004_kayseri_akkisla,9091
2005,kayseri,akkisla,kayseri_akkisla,2005_kayseri_akkisla,8936
2006,kayseri,akkisla,kayseri_akkisla,2006_kayseri_akkisla,8782
2007,kayseri,akkisla,kayseri_akkisla,2007_kayseri_akkisla,8627
2008,kayseri,akkisla,kayseri_akkisla,2008_kayseri_akkisla,9128
2009,kayseri,akkisla,kayseri_akkisla,2009_kayseri_akkisla,8120
2010,kayseri,akkisla,kayseri_akkisla,2010_kayseri_akkisla,7475
2011,kayseri,akkisla,kayseri_akkisla,2011_kayseri_akkisla,6952
2012,kayseri,akkisla,kayseri_akkisla,2012_kayseri_akkisla,6621
2013,kayseri,akkisla,kayseri_akkisla,2013_kayseri_akkisla,6663
2014,kayseri,akkisla,kayseri_akkisla,2014_kayseri_akkisla,6234
2015,kayseri,akkisla,kayseri_akkisla,2015_kayseri_akkisla,6079
2016,kayseri,akkisla,kayseri_akkisla,2016_kayseri_akkisla,6325
2017,kayseri,akkisla,kayseri_akkisla,2017_kayseri_akkisla,6018
2018,kayseri,akkisla,kayseri_akkisla,2018_kayseri_akkisla,6429
2019,kayseri,akkisla,kayseri_akkisla,2019_kayseri_akkisla,6247
2020,kayseri,akkisla,kayseri_akkisla,2020_kayseri_akkisla,6065
2002,kayseri,bunyan,kayseri_bunyan,2002_kayseri_bunyan,37879
2003,kayseri,bunyan,kayseri_bunyan,2003_kayseri_bunyan,37324
2004,kayseri,bunyan,kayseri_bunyan,2004_kayseri_bunyan,36770
2005,kayseri,bunyan,kayseri_bunyan,2005_kayseri_bunyan,36215
2006,kayseri,bunyan,kayseri_bunyan,2006_kayseri_bunyan,35661
2007,kayseri,bunyan,kayseri_bunyan,2007_kayseri_bunyan,35106
2008,kayseri,bunyan,kayseri_bunyan,2008_kayseri_bunyan,34819
2009,kayseri,bunyan,kayseri_bunyan,2009_kayseri_bunyan,33704
2010,kayseri,bunyan,kayseri_bunyan,2010_kayseri_bunyan,32227
2011,kayseri,bunyan,kayseri_bunyan,2011_kayseri_bunyan,30971
2012,kayseri,bunyan,kayseri_bunyan,2012_kayseri_bunyan,29955
2013,kayseri,bunyan,kayseri_bunyan,2013_kayseri_bunyan,29120
2014,kayseri,bunyan,kayseri_bunyan,2014_kayseri_bunyan,27944
2015,kayseri,bunyan,kayseri_bunyan,2015_kayseri_bunyan,26812
2016,kayseri,bunyan,kayseri_bunyan,2016_kayseri_bunyan,25950
2017,kayseri,bunyan,kayseri_bunyan,2017_kayseri_bunyan,27045
2018,kayseri,bunyan,kayseri_bunyan,2018_kayseri_bunyan,31497
2019,kayseri,bunyan,kayseri_bunyan,2019_kayseri_bunyan,30603
2020,kayseri,bunyan,kayseri_bunyan,2020_kayseri_bunyan,29709
2002,kayseri,develi,kayseri_develi,2002_kayseri_develi,68944
2003,kayseri,develi,kayseri_develi,2003_kayseri_develi,68294
2004,kayseri,develi,kayseri_develi,2004_kayseri_develi,67644
2005,kayseri,develi,kayseri_develi,2005_kayseri_develi,66995
2006,kayseri,develi,kayseri_develi,2006_kayseri_develi,66345
2007,kayseri,develi,kayseri_develi,2007_kayseri_develi,65695
2008,kayseri,develi,kayseri_develi,2008_kayseri_develi,65452
2009,kayseri,develi,kayseri_develi,2009_kayseri_develi,65544
2010,kayseri,develi,kayseri_develi,2010_kayseri_develi,64836
2011,kayseri,develi,kayseri_develi,2011_kayseri_develi,64908
2012,kayseri,develi,kayseri_develi,2012_kayseri_develi,64381
2013,kayseri,develi,kayseri_develi,2013_kayseri_develi,63994
2014,kayseri,develi,kayseri_develi,2014_kayseri_develi,64550
2015,kayseri,develi,kayseri_develi,2015_kayseri_develi,64072
2016,kayseri,develi,kayseri_develi,2016_kayseri_develi,64422
2017,kayseri,develi,kayseri_develi,2017_kayseri_develi,64389
2018,kayseri,develi,kayseri_develi,2018_kayseri_develi,65322
2019,kayseri,develi,kayseri_develi,2019_kayseri_develi,65745
2020,kayseri,develi,kayseri_develi,2020_kayseri_develi,66168
2002,kayseri,felahiye,kayseri_felahiye,2002_kayseri_felahiye,13008
2003,kayseri,felahiye,kayseri_felahiye,2003_kayseri_felahiye,11794
2004,kayseri,felahiye,kayseri_felahiye,2004_kayseri_felahiye,10580
2005,kayseri,felahiye,kayseri_felahiye,2005_kayseri_felahiye,9366
2006,kayseri,felahiye,kayseri_felahiye,2006_kayseri_felahiye,8152
2007,kayseri,felahiye,kayseri_felahiye,2007_kayseri_felahiye,6938
2008,kayseri,felahiye,kayseri_felahiye,2008_kayseri_felahiye,6971
2009,kayseri,felahiye,kayseri_felahiye,2009_kayseri_felahiye,7136
2010,kayseri,felahiye,kayseri_felahiye,2010_kayseri_felahiye,7145
2011,kayseri,felahiye,kayseri_felahiye,2011_kayseri_felahiye,7124
2012,kayseri,felahiye,kayseri_felahiye,2012_kayseri_felahiye,6512
2013,kayseri,felahiye,kayseri_felahiye,2013_kayseri_felahiye,7013
2014,kayseri,felahiye,kayseri_felahiye,2014_kayseri_felahiye,6451
2015,kayseri,felahiye,kayseri_felahiye,2015_kayseri_felahiye,5834
2016,kayseri,felahiye,kayseri_felahiye,2016_kayseri_felahiye,5769
2017,kayseri,felahiye,kayseri_felahiye,2017_kayseri_felahiye,5697
2018,kayseri,felahiye,kayseri_felahiye,2018_kayseri_felahiye,6602
2019,kayseri,felahiye,kayseri_felahiye,2019_kayseri_felahiye,5861
2020,kayseri,felahiye,kayseri_felahiye,2020_kayseri_felahiye,5120
2002,kayseri,hacilar,kayseri_hacilar,2002_kayseri_hacilar,17524
2003,kayseri,hacilar,kayseri_hacilar,2003_kayseri_hacilar,16401
2004,kayseri,hacilar,kayseri_hacilar,2004_kayseri_hacilar,15277
2005,kayseri,hacilar,kayseri_hacilar,2005_kayseri_hacilar,14153
2006,kayseri,hacilar,kayseri_hacilar,2006_kayseri_hacilar,13029
2007,kayseri,hacilar,kayseri_hacilar,2007_kayseri_hacilar,11905
2008,kayseri,hacilar,kayseri_hacilar,2008_kayseri_hacilar,12723
2009,kayseri,hacilar,kayseri_hacilar,2009_kayseri_hacilar,12598
2010,kayseri,hacilar,kayseri_hacilar,2010_kayseri_hacilar,12529
2011,kayseri,hacilar,kayseri_hacilar,2011_kayseri_hacilar,12480
2012,kayseri,hacilar,kayseri_hacilar,2012_kayseri_hacilar,12381
2013,kayseri,hacilar,kayseri_hacilar,2013_kayseri_hacilar,12376
2014,kayseri,hacilar,kayseri_hacilar,2014_kayseri_hacilar,12290
2015,kayseri,hacilar,kayseri_hacilar,2015_kayseri_hacilar,12484
2016,kayseri,hacilar,kayseri_hacilar,2016_kayseri_hacilar,12482
2017,kayseri,hacilar,kayseri_hacilar,2017_kayseri_hacilar,12293
2018,kayseri,hacilar,kayseri_hacilar,2018_kayseri_hacilar,12426
2019,kayseri,hacilar,kayseri_hacilar,2019_kayseri_hacilar,12414
2020,kayseri,hacilar,kayseri_hacilar,2020_kayseri_hacilar,12402
2002,kayseri,incesu,kayseri_incesu,2002_kayseri_incesu,21818
2003,kayseri,incesu,kayseri_incesu,2003_kayseri_incesu,21553
2004,kayseri,incesu,kayseri_incesu,2004_kayseri_incesu,21287
2005,kayseri,incesu,kayseri_incesu,2005_kayseri_incesu,21021
2006,kayseri,incesu,kayseri_incesu,2006_kayseri_incesu,20755
2007,kayseri,incesu,kayseri_incesu,2007_kayseri_incesu,20489
