pdym,imp_try_sum,imp_usd_sum,real_try_sum,dollars_sum,houses_sum,projects,try_idare_konut,try_afet_konutu,try_alt_gelir,try_ikmal_ihalesi,try_protokol_meb,try_restorasyon,try_altyapi_sosyal,try_danismanlik_hizmetleri,try_stadyum,try_millet_bahcesi,try_gelir_paylasimli,try_konut_sosyal_donati,try_bakim_onarim,try_kamu_hizmet,try_tarimkoy,try_kentsel_donusum,try_diger,try_talep_organizasyon,usd_idare_konut,usd_afet_konutu,usd_alt_gelir,usd_ikmal_ihalesi,usd_protokol_meb,usd_restorasyon,usd_altyapi_sosyal,usd_danismanlik_hizmetleri,usd_stadyum,usd_millet_bahcesi,usd_gelir_paylasimli,usd_konut_sosyal_donati,usd_bakim_onarim,usd_kamu_hizmet,usd_tarimkoy,usd_kentsel_donusum,usd_diger,usd_talep_organizasyon
afyonkarahisar_cay_2012_2,3817357.895773815,4329608.9385474855,3817357.895773815,4329608.9385474855,NA,1,0,0,0,0,0,0,3817357.895773815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4329608.9385474855,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_dazkiri_2017_7,5815891.534985095,5162162.162162162,5815891.534985095,5162162.162162162,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5815891.534985095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5162162.162162162
afyonkarahisar_dinar_2005_11,11441760.371918816,10318518.518518519,11441760.371918816,10318518.518518519,352,1,0,0,0,0,0,0,0,0,0,0,0,11441760.371918816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10318518.518518519,0,0,0,0,0,0
afyonkarahisar_dinar_2008_1,12764068.521619823,15854636.591478696,12764068.521619823,15854636.591478696,480,1,12764068.521619823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15854636.591478696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_dinar_2009_1,3057912.278197402,2987871.4372346876,3057912.278197402,2987871.4372346876,NA,1,0,0,0,0,0,0,3057912.278197402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2987871.4372346876,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_dinar_2011_10,6717896.689167793,7299539.595849263,6717896.689167793,7299539.595849263,NA,1,0,0,0,0,0,0,6717896.689167793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7299539.595849263,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_dinar_2011_8,3391806.66701998,3707995.365005794,3391806.66701998,3707995.365005794,110,1,0,0,0,0,0,0,0,0,0,0,0,3391806.66701998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3707995.365005794,0,0,0,0,0,0
afyonkarahisar_dinar_2016_11,4267670.03700332,3761134.838316046,4267670.03700332,3761134.838316046,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4267670.03700332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3761134.838316046,0,0
afyonkarahisar_dinar_2017_6,31851758.623694222,27577535.62447611,31851758.623694222,27577535.62447611,800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31851758.623694222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27577535.62447611
afyonkarahisar_dinar_2018_2,3748496.8527620425,3279979.008134348,3748496.8527620425,3279979.008134348,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748496.8527620425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3279979.008134348
afyonkarahisar_dinar_2020_11,9432004.97278003,8092564.225253392,NA,NA,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9432004.97278003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8092564.225253392
afyonkarahisar_emirdag_2007_1,8782008.591731738,8547008.547008548,8782008.591731738,8547008.547008548,230,1,0,0,0,0,0,0,0,0,0,0,0,8782008.591731738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8547008.547008548,0,0,0,0,0,0
afyonkarahisar_emirdag_2011_7,5188404.260957126,5672074.1599073,5188404.260957126,5672074.1599073,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5188404.260957126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5672074.1599073,0,0,0
afyonkarahisar_emirdag_2012_8,5443314.200731931,6236080.178173719,5443314.200731931,6236080.178173719,NA,1,0,0,0,0,0,0,5443314.200731931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6236080.178173719,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_iscehisar_2016_11,15230552.488291515,13422818.791946309,15230552.488291515,13422818.791946309,407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15230552.488291515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13422818.791946309
afyonkarahisar_iscehisar_2020_10,14969091.582622427,15067304.567262758,NA,NA,267,1,0,0,0,0,0,0,0,0,0,0,0,14969091.582622427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15067304.567262758,0,0,0,0,0,0
afyonkarahisar_merkez_2006_5,15698650.015287284,13819687.370600414,15698650.015287284,13819687.370600414,516,1,0,0,15698650.015287284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13819687.370600414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2007_3,14870867.881999077,14472934.472934473,14870867.881999077,14472934.472934473,352,1,14870867.881999077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14472934.472934473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2007_7,43061214.224636585,46744929.79719189,43061214.224636585,46744929.79719189,NA,1,0,0,0,0,0,0,43061214.224636585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46744929.79719189,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2009_10,4994103.773584906,5719108.710330857,4994103.773584906,5719108.710330857,240,1,4994103.773584906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5719108.710330857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2009_9,10658226.76532227,11683858.004018754,10658226.76532227,11683858.004018754,NA,1,0,0,0,0,0,0,10658226.76532227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11683858.004018754,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2010_12,23537321.624588367,29433768.0164722,23537321.624588367,29433768.0164722,NA,1,0,0,0,0,0,0,0,0,23537321.624588367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29433768.0164722,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2011_6,10900916.681263503,13181643.132220795,10900916.681263503,13181643.132220795,NA,1,0,0,0,0,0,0,10900916.681263503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13181643.132220795,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2011_7,5254650.48492236,5744495.944380069,5254650.48492236,5744495.944380069,100,1,5254650.48492236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5744495.944380069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2011_8,4441146.854629287,4855156.431054461,4441146.854629287,4855156.431054461,NA,1,0,0,0,0,0,0,4441146.854629287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4855156.431054461,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2011_9,21145794.689702686,23117033.603707995,21145794.689702686,23117033.603707995,NA,1,0,0,0,0,0,0,21145794.689702686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23117033.603707995,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2012_6,6573202.677791792,7536151.27919911,6573202.677791792,7536151.27919911,160,1,6573202.677791792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7536151.27919911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2013_9,9399469.605524717,10649211.997966446,9399469.605524717,10649211.997966446,217,1,9399469.605524717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649211.997966446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2015_6,15312195.816356761,14928357.089272318,15312195.816356761,14928357.089272318,434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15312195.816356761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14928357.089272318
afyonkarahisar_merkez_2016_3,45159150.46853986,42085597.82608696,45159150.46853986,42085597.82608696,1073,1,45159150.46853986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42085597.82608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2017_7,181416.07102791755,161024.18207681365,181416.07102791755,161024.18207681365,215,1,0,0,0,181416.07102791755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161024.18207681365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2020_5,31688236.07366548,21284109.149277687,31688236.07366548,21284109.149277687,864,2,31688236.07366548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21284109.149277687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_sandikli_2004_10,6084150.976752409,4783182.76580959,6084150.976752409,4783182.76580959,192,1,6084150.976752409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4783182.76580959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_sandikli_2008_4,10321188.920537494,12654992.840095466,10321188.920537494,12654992.840095466,288,1,0,0,0,0,0,0,0,0,0,0,0,10321188.920537494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12654992.840095466,0,0,0,0,0,0
afyonkarahisar_sandikli_2008_5,1881614.0355430404,2307080.3500397773,1881614.0355430404,2307080.3500397773,NA,1,0,0,0,0,0,0,1881614.0355430404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307080.3500397773,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_sandikli_2015_12,6006560.599911384,5551273.2278045425,6006560.599911384,5551273.2278045425,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6006560.599911384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5551273.2278045425
afyonkarahisar_sandikli_2020_10,9039831.120716892,5713686.084965657,9039831.120716892,5713686.084965657,253,1,0,0,0,0,0,0,0,0,0,0,0,9039831.120716892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5713686.084965657,0,0,0,0,0,0
afyonkarahisar_sandikli_2020_11,8510404.455835652,9296492.117108049,NA,NA,NA,1,0,0,0,0,0,0,8510404.455835652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296492.117108049,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_sandikli_2020_12,15461838.943378422,10121529.876513477,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,15461838.943378422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10121529.876513477,0,0,0,0,0,0,0,0
afyonkarahisar_sinanpasa_2013_12,3937311.3800519486,4439012.345679012,3937311.3800519486,4439012.345679012,NA,1,0,0,0,0,0,0,3937311.3800519486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4439012.345679012,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_sinanpasa_2017_7,6003077.021699414,5328307.254623044,6003077.021699414,5328307.254623044,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6003077.021699414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5328307.254623044,0,0,0
afyonkarahisar_suhut_2011_4,3256421.28059364,3937740.6931964057,3256421.28059364,3937740.6931964057,112,1,3256421.28059364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937740.6931964057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_suhut_2012_1,3285390.6019111415,3726256.9832402235,3285390.6019111415,3726256.9832402235,NA,1,0,0,0,0,0,0,3285390.6019111415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3726256.9832402235,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_suhut_2016_1,13466830.439964572,12550271.739130436,13466830.439964572,12550271.739130436,412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13466830.439964572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12550271.739130436
agri_diyadin_2010_5,4612328.574640288,5356563.315926893,4612328.574640288,5356563.315926893,9,1,0,0,0,0,0,0,4612328.574640288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5356563.315926893,0,0,0,0,0,0,0,0,0,0,0
agri_diyadin_2010_8,7536628.952516249,8853642.38410596,7536628.952516249,8853642.38410596,216,1,0,7536628.952516249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8853642.38410596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agri_dogubayazit_2008_10,1613094.2363669227,1688193.0854533594,1613094.2363669227,1688193.0854533594,NA,1,0,0,0,0,0,0,1613094.2363669227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688193.0854533594,0,0,0,0,0,0,0,0,0,0,0
agri_dogubayazit_2008_11,2399695.8307622303,2511415.5251141554,2399695.8307622303,2511415.5251141554,NA,1,0,0,0,0,0,0,2399695.8307622303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2511415.5251141554,0,0,0,0,0,0,0,0,0,0,0
agri_dogubayazit_2008_5,13913562.54420171,17059665.87112172,13913562.54420171,17059665.87112172,NA,1,0,0,0,0,0,0,13913562.54420171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17059665.87112172,0,0,0,0,0,0,0,0,0,0,0
agri_dogubayazit_2010_7,1705310.9867126679,2003311.2582781457,1705310.9867126679,2003311.2582781457,30,1,0,0,0,0,0,0,0,0,0,0,0,1705310.9867126679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003311.2582781457,0,0,0,0,0,0
agri_dogubayazit_2010_8,15627977.247487133,18358940.397350993,15627977.247487133,18358940.397350993,388,1,0,15627977.247487133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18358940.397350993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agri_dogubayazit_2011_3,2332061.6295586773,2729299.3630573247,2332061.6295586773,2729299.3630573247,30,1,0,0,0,0,0,0,0,0,0,0,0,2332061.6295586773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729299.3630573247,0,0,0,0,0,0
agri_eleskirt_2008_10,2579205.544855613,2699282.4527071104,2579205.544855613,2699282.4527071104,NA,1,0,0,0,0,0,0,0,0,0,0,0,2579205.544855613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699282.4527071104,0,0,0,0,0,0
agri_eleskirt_2010_8,7207405.277726102,8466887.417218544,7207405.277726102,8466887.417218544,200,1,0,7207405.277726102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8466887.417218544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2007_7,1039039.4274504732,1127925.1170046802,1039039.4274504732,1127925.1170046802,5,1,0,0,0,0,0,0,1039039.4274504732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127925.1170046802,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2009_11,4420400.9433962265,5062120.189061444,4420400.9433962265,5062120.189061444,112,1,0,0,0,0,0,0,4420400.9433962265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5062120.189061444,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2009_7,17002816.69487435,18638981.91560616,17002816.69487435,18638981.91560616,514,2,0,0,14962698.650308248,0,0,0,2040118.0445661007,0,0,0,0,0,0,0,0,0,0,0,0,0,16402545.210984593,0,0,0,2236436.704621567,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2010_6,38697167.26618705,44941253.26370757,38697167.26618705,44941253.26370757,NA,1,0,0,0,0,0,0,38697167.26618705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44941253.26370757,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2010_8,26946732.285905957,31655629.139072847,26946732.285905957,31655629.139072847,896,1,26946732.285905957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31655629.139072847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2011_3,4159614.2438079277,4868152.866242038,4159614.2438079277,4868152.866242038,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4159614.2438079277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4868152.866242038,0,0
agri_merkez_2011_9,7830462.663628173,8560428.736964079,7830462.663628173,8560428.736964079,NA,2,1211139.9650219937,0,0,0,0,0,6619322.698606179,0,0,0,0,0,0,0,0,0,0,0,1324044.0324449595,0,0,0,0,0,7236384.704519119,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2012_4,44548365.1887067,51074527.25250278,44548365.1887067,51074527.25250278,1168,1,0,0,0,0,0,0,0,0,0,0,0,44548365.1887067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51074527.25250278,0,0,0,0,0,0
agri_merkez_2013_3,2275143.921747001,2781976.966292135,2275143.921747001,2781976.966292135,100,1,2275143.921747001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2781976.966292135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2013_6,718745.8904513362,862819.8149156233,718745.8904513362,862819.8149156233,NA,1,0,0,0,0,0,0,718745.8904513362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862819.8149156233,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2014_3,2103051.2108283318,2231046.931407942,2103051.2108283318,2231046.931407942,NA,1,0,0,0,0,0,0,2103051.2108283318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231046.931407942,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2014_6,1490965.9154497562,1703125,1490965.9154497562,1703125,NA,1,0,0,0,0,0,0,1490965.9154497562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703125,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2016_8,311832.2625911135,297297.2972972973,311832.2625911135,297297.2972972973,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,311832.2625911135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297297.2972972973,0,0,0,0,0
agri_merkez_2020_6,13026154.852193257,8749306.872902378,13026154.852193257,8749306.872902378,300,1,0,0,0,0,0,0,0,0,0,0,0,13026154.852193257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8749306.872902378,0,0,0,0,0,0
agri_patnos_2006_3,9534727.884840509,8906485.671191553,9534727.884840509,8906485.671191553,224,1,9534727.884840509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8906485.671191553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agri_patnos_2008_12,14957272.948260063,15653620.35225049,14957272.948260063,15653620.35225049,NA,1,0,0,0,0,0,0,14957272.948260063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15653620.35225049,0,0,0,0,0,0,0,0,0,0,0
agri_patnos_2012_12,604925.078734412,719484.882418813,604925.078734412,719484.882418813,12,1,604925.078734412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719484.882418813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agri_patnos_2013_7,1545862.0705128491,1751398.0681240468,1545862.0705128491,1751398.0681240468,NA,1,0,0,0,0,0,0,1545862.0705128491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751398.0681240468,0,0,0,0,0,0,0,0,0,0,0
agri_patnos_2014_5,4538803.66254513,5184659.090909091,4538803.66254513,5184659.090909091,NA,1,0,0,0,0,0,0,4538803.66254513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5184659.090909091,0,0,0,0,0,0,0,0,0,0,0
agri_tutak_2011_7,1793947.7449785362,1961181.9235225955,1793947.7449785362,1961181.9235225955,NA,1,0,0,0,0,0,0,1793947.7449785362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961181.9235225955,0,0,0,0,0,0,0,0,0,0,0
aksaray_agacoren_2020_11,3008302.89602212,1901418.087000763,3008302.89602212,1901418.087000763,73,1,0,0,0,0,0,0,0,0,0,0,0,3008302.89602212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901418.087000763,0,0,0,0,0,0
aksaray_eskil_2005_5,3341629.359753216,2863687.776141384,3341629.359753216,2863687.776141384,112,1,3341629.359753216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2863687.776141384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aksaray_eskil_2007_4,10379215.795766128,10868065.967016492,10379215.795766128,10868065.967016492,330,1,0,0,0,0,0,0,0,0,0,0,0,10379215.795766128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10868065.967016492,0,0,0,0,0,0
aksaray_eskil_2014_4,4466265.704467924,5101799.242424242,4466265.704467924,5101799.242424242,125,1,4466265.704467924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101799.242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aksaray_eskil_2020_10,1670882.6115917356,1056092.597303485,1670882.6115917356,1056092.597303485,NA,1,0,0,0,0,0,0,0,0,0,1670882.6115917356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056092.597303485,0,0,0,0,0,0,0,0
aksaray_eskil_2020_9,5490457.769044803,3601345.7269700333,5490457.769044803,3601345.7269700333,142,1,0,0,0,0,0,0,0,0,0,0,0,5490457.769044803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601345.7269700333,0,0,0,0,0,0
aksaray_guzelyurt_2016_1,4249844.184529255,3960597.8260869565,4249844.184529255,3960597.8260869565,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4249844.184529255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960597.8260869565
aksaray_guzelyurt_2019_9,2326021.180030257,1734837.7997179127,2326021.180030257,1734837.7997179127,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2326021.180030257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734837.7997179127
aksaray_guzelyurt_2020_11,9432004.97278003,8092564.225253392,NA,NA,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9432004.97278003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8092564.225253392
aksaray_merkez_2005_10,17002472.340180866,15333333.333333332,17002472.340180866,15333333.333333332,504,1,17002472.340180866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15333333.333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aksaray_merkez_2009_10,6334905.660377359,7254557.73126266,6334905.660377359,7254557.73126266,352,1,0,0,0,0,0,0,0,0,0,0,0,6334905.660377359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7254557.73126266,0,0,0,0,0,0
aksaray_merkez_2009_7,17083468.261775434,18727394.50770261,17083468.261775434,18727394.50770261,522,1,0,0,0,0,0,0,0,0,0,0,0,17083468.261775434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18727394.50770261,0,0,0,0,0,0
aksaray_merkez_2011_12,1357104.4417525746,1474604.041507373,1357104.4417525746,1474604.041507373,NA,1,0,0,0,0,0,0,1357104.4417525746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474604.041507373,0,0,0,0,0,0,0,0,0,0,0
aksaray_merkez_2011_6,12698185.215263514,15354942.233632863,12698185.215263514,15354942.233632863,488,1,12698185.215263514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15354942.233632863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aksaray_merkez_2012_3,18306078.21889469,20762569.832402233,18306078.21889469,20762569.832402233,652,1,0,0,0,0,0,0,0,0,0,0,0,18306078.21889469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20762569.832402233,0,0,0,0,0,0
aksaray_merkez_2014_8,5458085.664874279,6145698.427382054,5458085.664874279,6145698.427382054,163,1,5458085.664874279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6145698.427382054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aksaray_merkez_2016_10,25891939.230095573,22818791.946308725,25891939.230095573,22818791.946308725,807,1,25891939.230095573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22818791.946308725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aksaray_merkez_2016_11,5233425.524329077,4612263.575350824,5233425.524329077,4612263.575350824,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5233425.524329077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4612263.575350824
aksaray_merkez_2018_1,78568494.03389241,68748360.01049593,78568494.03389241,68748360.01049593,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78568494.03389241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68748360.01049593,0
aksaray_merkez_2020_10,2691765.1225642604,1701348.2574408548,2691765.1225642604,1701348.2574408548,NA,1,0,0,0,0,0,0,0,0,0,2691765.1225642604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701348.2574408548,0,0,0,0,0,0,0,0
aksaray_sultanhani_2019_6,10546742.347062534,7404632.152588556,10546742.347062534,7404632.152588556,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10546742.347062534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7404632.152588556
amasya_goynucek_2017_8,4631558.703804609,4110953.0583214792,4631558.703804609,4110953.0583214792,110,1,0,0,0,4631558.703804609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4110953.0583214792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amasya_gumushacikoy_2012_4,11393713.010575337,13062847.608453838,11393713.010575337,13062847.608453838,448,1,0,0,0,0,0,0,0,0,0,0,0,11393713.010575337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13062847.608453838,0,0,0,0,0,0
amasya_gumushacikoy_2020_9,3566909.8315753406,2339636.514983352,3566909.8315753406,2339636.514983352,99,1,0,0,0,0,0,0,0,0,0,0,0,3566909.8315753406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2339636.514983352,0,0,0,0,0,0
amasya_hamamozu_2013_9,1478104.4006587302,1674631.4184036604,1478104.4006587302,1674631.4184036604,NA,1,0,0,0,0,0,0,1478104.4006587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674631.4184036604,0,0,0,0,0,0,0,0,0,0,0
